STARTcounty,area,pla,agr_share_1831,latitude,longitude,valordummy,lLStax_pc,ind_share_1831,cutoff1,cutoff2
HAMPSHIRE,27.6153625625,FAWLEY,.42703864,444888.31,107786.19,0,5.2390151,.2081545,4,4
HAMPSHIRE,4.5485745,TUNWORTH,1,467566.72,148920.64,0,3.4393492,0,4,4
HAMPSHIRE,2.80162675,BOSSINGTON,.80000001,432781.44,130816.13,0,0,0,4,4
HAMPSHIRE,8.558638,WIELD,.884058,463062.22,139490.05,0,3.129807,.086956523,4,4
HAMPSHIRE,5.1484235,BEAUWORTH,.81632656,456840.69,125302.06,0,3.2404594,.081632651,4,4
,.112389890625,CALSHOT CASTLE,,448869.31,102173.55,0,0,,4,4
HAMPSHIRE,8.665813605468751,CROOKHAM,.61581922,480418.75,153850.75,0,2.9932902,.17514125,4,4
HAMPSHIRE,6.1629885,FLEET,,480960.72,154573.36,0,0,,4,4
HAMPSHIRE,13.299291,ELVETHAM,.74166667,479087.44,157037.02,1,3.926677,.15833333,4,4
HAMPSHIRE,10.019454,HARTLEY WINTNEY,.28373703,476137.44,156594.27,1,3.0744648,.41176471,4,4
HAMPSHIRE,6.4809895,WINCHFIELD,.67741936,476846.75,154142.36,0,3.2676661,.048387095,4,4
HAMPSHIRE,6.958354,DOGMERSFIELD,.75362319,477502.88,152007.08,0,3.0067821,.1594203,4,4
HAMPSHIRE,29.947788,ODIHAM,.50665057,474559.22,151157.56,0,5.4658093,.21886337,4,4
HAMPSHIRE,11.012139,FACCOMBE,.62650603,438982.41,157782.42,0,3.9396381,.10843374,4,4
HAMPSHIRE,3.54154525,GREYWELL,.54166669,471480.25,151395.03,0,4.6638165,.2361111,4,4
HAMPSHIRE,4.098105328125,NEWNHAM,.59493673,473502.47,156126.89,0,4.279748,.24050634,4,4
HAMPSHIRE,8.162748000000001,ROTHERWICK,.75510204,471691.16,156216.91,0,3.4277241,.18367347,4,4
HAMPSHIRE,5.628471443359375,HARTLEY WESPALL,.75,470230.84,159279.91,0,3.0445225,.17105263,4,4
HAMPSHIRE,9.317057999999999,SHERFIELD ON LODDON,.64705884,467722.66,156730.89,0,3.5250809,.26143792,4,4
HAMPSHIRE,21.742842,BASING,.70774651,466627.75,153501.33,1,4.3311868,.14436619,4,4
HAMPSHIRE,1.11049440625,ST MICHAEL,,465087.91,152655.78,0,2.4357376,,4,4
HAMPSHIRE,17.4544014296875,BASINGSTOKE,.20127796,469438.84,155158.13,1,4.4200416,.53354633,4,4
HAMPSHIRE,.6456299375,EASTROP,,463587.53,153546.03,0,0,,4,4
HAMPSHIRE,15.929605,SHERBORNE ST JOHN,.83146065,462880.25,156042.94,0,3.9793985,.089887641,4,4
HAMPSHIRE,7.3005965,ASHMANSWORTH,.89830506,441163.84,157338.33,0,2.8179166,.084745765,4,4
HAMPSHIRE,9.307785000000001,BRAMLEY,.77499998,465370.09,159366.66,0,3.2641511,.075000003,4,4
HAMPSHIRE,13.3911528828125,MONK SHERBORNE,.7638889,464647.19,158452.19,1,4.7077622,.14583333,4,4
HAMPSHIRE,4.681155,WORTING,.63333333,459892.31,151809.73,0,3.463896,.1,4,4
HAMPSHIRE,16.4815093828125,WOOTTON ST LAWRENCE,.79187816,458845.06,156788.97,0,3.7562399,.14213198,4,4
HAMPSHIRE,6.594651,CHURCH OAKLEY,.76056337,456881.91,151608,0,3.7590837,.098591551,4,4
HAMPSHIRE,11.573642,UPHAM,.71140939,454228.88,121128.76,0,0,.12080537,4,4
HAMPSHIRE,5.221966,IBWORTH,.44186047,456057.31,153902.88,0,0,.23255815,4,4
HAMPSHIRE,2.98338809375,HANNINGTON,,456484.56,157769.81,1,0,,4,4
HAMPSHIRE,8.639550937499999,ASHE,.79545456,454729.34,149443.95,0,2.3294926,0,4,4
HAMPSHIRE,27.35441,OVERTON,.41873279,451353.91,149991.2,1,5.7133403,.25344354,4,4
HAMPSHIRE,20.602788,EAST WOODHAY,.59574467,441951.53,161320.77,0,3.381192,.22492401,4,4
HAMPSHIRE,7.9222105,LAVERSTOKE,.35714287,450002.31,147892.52,0,0,.4642857,4,4
HAMPSHIRE,6.3951555,FREEFOLK,.83333331,449054.31,146240.98,0,5.3375382,.041666668,4,4
HAMPSHIRE,25.839398,WHITCHURCH,.47247708,446980.28,149698.42,1,4.9196692,.25458714,4,4
HAMPSHIRE,7.3570405,LITCHFIELD,.86363637,446949.28,154296.41,0,2.3272777,0,4,4
HAMPSHIRE,5.7532775,WOODCOTT,1,444093.63,155131.02,0,4.0245748,0,4,4
HAMPSHIRE,4.566467,CRUX EASTON,.84615386,442797.44,156226.08,0,0,.03846154,4,4
HAMPSHIRE,31.458228484375,ST MARY BOURNE,.81900454,444904.75,151543.05,0,5.1067715,.054298643,4,4
HAMPSHIRE,21.10416584643555,HURSTBOURNE TARRANT,.6732673,437762.16,155740.34,1,4.1973214,.25742576,4,4
HAMPSHIRE,14.52776023144531,VERNHAM'S DEAN,.91262138,437499.28,157239.39,0,3.1605403,.087378643,4,4
HAMPSHIRE,6.40768771875,TANGLEY,.81818181,433541.78,153034.06,0,3.1654751,.15584415,4,4
HAMPSHIRE,14.026249,HIGHCLERE,.8888889,444860.84,160065.3,0,4.2081203,.071428575,4,4
HAMPSHIRE,3.080808815429688,KNIGHT'S ENHAM,,438226,148749.77,1,0,,4,4
HAMPSHIRE,35.434004,ANDOVER,.26297873,436787.03,148016.13,0,5.9733386,.46893618,4,4
HAMPSHIRE,3.83293690625,FOXCOTTE,.51351351,434366.44,151714.92,0,3.5308752,.13513513,4,4
HAMPSHIRE,4.233097,PENTON MEWSEY,.62711865,433520.84,147879.77,0,0,.16949153,4,4
HAMPSHIRE,7.6089205,WEYHILL,.82608694,432045.38,148045.8,0,4.2058825,.065217391,4,4
HAMPSHIRE,2.84585175,APPLESHAW,.5,430603.72,148858.56,0,3.5085559,.17391305,4,4
HAMPSHIRE,3.995849,FYFIELD,.71428573,429655.31,148143.17,1,3.0528905,.20408164,4,4
HAMPSHIRE,11.406856,KIMPTON,.66326529,427624.41,147915.02,0,4.0755801,.14285715,4,4
HAMPSHIRE,9.490588000000001,SOUTH TIDWORTH,.77777779,423499.16,147605.33,0,0,.015873017,4,4
HAMPSHIRE,10.294304,SHIPTON BELLINGER,.76666665,423843.28,145332.41,0,3.7206168,.033333335,4,4
HAMPSHIRE,1.9155055,NEWTOWN,.62857145,447575.25,163326.25,0,3.0122616,.30000001,4,4
HAMPSHIRE,.009774794921875,PARK HOUSE,,423086.47,143590.27,0,0,,4,4
HAMPSHIRE,7.67540625,THRUXTON,.59375,429320.47,149711.64,0,4.6791806,.15625,4,4
HAMPSHIRE,16.015161,AMPORT,.5857988,428585.13,143777.95,0,5.2413645,.17751479,4,4
HAMPSHIRE,6.9078745,QUARLEY,.72222221,425868.44,142506.48,1,3.9258661,.11111111,4,4
HAMPSHIRE,24.8937746875,BRAMSHOTT,.60477453,487088.34,134838.14,0,4.0828676,.14058356,4,4
HAMPSHIRE,6.421086,GRATELEY,.89473683,427107.5,141423.66,0,3.1780539,.10526316,4,4
HAMPSHIRE,4.653447,MONXTON,.67605633,431106.97,143490.89,0,3.1020923,.14084508,4,4
HAMPSHIRE,13.665749,ABBOTTS ANN,.81132078,432589.44,142998.14,0,3.9578056,.1509434,4,4
HAMPSHIRE,8.868221,UPPER CLATFORD,.44285715,434694.41,142383.09,0,4.099185,.30000001,4,4
HAMPSHIRE,11.573062,GOODWORTH CLATFORD,.82644629,436367.06,141926.25,0,4.3765655,.11570248,4,4
HAMPSHIRE,21.104326,BURGHCLERE,.74178404,447191.59,159503.47,1,4.3069787,.14084508,4,4
HAMPSHIRE,14.719411,WHERWELL,.55244756,437818.63,140836.47,1,3.9164503,.21678321,4,4
HAMPSHIRE,21.567696,LONGPARISH,.66792452,442584.09,144645.83,0,4.4617157,.21509434,4,4
HAMPSHIRE,19.24015,HURSTBOURNE PRIORS,.5925926,444546.28,147098.36,1,4.5546808,.17777778,4,4
HAMPSHIRE,8.551856000000001,STEVENTON,.5777778,454413.63,147002.56,0,4.0831714,.088888891,4,4
HAMPSHIRE,6.3007395,DEANE,.52272725,455820.66,150209.81,0,3.2064917,.15909091,4,4
HAMPSHIRE,7.914876,NORTH WALTHAM,.68800002,456212.41,146484.77,0,3.785609,.23999999,4,4
HAMPSHIRE,5.7900695,POPHAM,.875,455553.09,144002.38,0,4.243722,.041666668,4,4
HAMPSHIRE,8.928993999999999,DUMMER,.74285716,458778.25,145594.81,0,3.4965076,.2,4,4
HAMPSHIRE,7.66951925,CLIDDESDEN,.8125,464121.38,149040.27,0,4.3438053,.1125,4,4
HEREFORDSHIRE,10.179531,RICHARDS CASTLE,.62025315,348870.47,272287.5,0,0,.20253165,4,4
HEREFORDSHIRE,6.3541635,"ADFORTON, STANWAY, PAYTOE AND GRANGE",.73770493,340279.72,271220.91,0,0,.21311475,4,4
HEREFORDSHIRE,2.2836045,RISBURY,.46666667,355177.91,254991.77,0,0,.5,4,4
HEREFORDSHIRE,9.304755999999999,STOKE PRIOR,.72932333,352582,255806.83,0,0,.16541353,4,4
HEREFORDSHIRE,1.22610715234375,FORD,,352018.47,255401.38,0,0,,4,4
HEREFORDSHIRE,15.684414,HOPE UNDER DINMORE,.79220778,349595.97,253002.61,0,0,.16233766,4,4
HEREFORDSHIRE,2.2586025,DINMORE,1,348532.88,250875.08,0,0,0,4,4
HEREFORDSHIRE,11.062657,WELLINGTON,.5224719,349585.97,248648.81,0,0,.34831461,4,4
HEREFORDSHIRE,15.009836,CANON PYON,.72105265,346180.75,249456.02,1,0,.15789473,4,4
HEREFORDSHIRE,4.948286,WORMSLEY,.46875,342823.34,248023.53,1,0,.15625,4,4
HEREFORDSHIRE,8.519971,YAZOR,.44897959,340310.22,247356.86,0,0,.3877551,4,4
HEREFORDSHIRE,6.6425965,"WALFORD, LETTON AND NEWTON",.74545455,338218.78,270848.5,0,0,.21818182,4,4
HEREFORDSHIRE,5.6085795,MANSELL GAMAGE,.56097561,339869.19,244956.77,1,0,.17073171,4,4
HEREFORDSHIRE,9.7074,STAUNTON ON WYE,.82208592,335962.28,245873.22,0,0,.12883435,4,4
HEREFORDSHIRE,2.12023875,BROBURY,.71428573,334400.47,244450.2,0,0,.23809524,4,4
HEREFORDSHIRE,4.2017735,MONNINGTON ON WYE,.66666669,336987.19,243881.44,0,0,.060606062,4,4
HEREFORDSHIRE,3.68058475,BYFORD,.69491524,339516.5,243009.97,0,0,.22033899,4,4
HEREFORDSHIRE,3.188122,BRIDGE SOLLERS,.89473683,341762.13,241858.2,0,0,.052631579,4,4
HEREFORDSHIRE,3.20127675,BISHOPSTONE,.54411763,341657.75,243436.11,0,0,.25,4,4
HEREFORDSHIRE,6.202970875,MANSELL LACY,.57894737,342982.81,245378.7,1,0,.22368421,4,4
HEREFORDSHIRE,5.755377,BRINSOP,.8125,343964.13,245325.91,0,0,.09375,4,4
HEREFORDSHIRE,2.22698675,KENCHESTER,.66666669,343961.34,242351,0,0,.11111111,4,4
HEREFORDSHIRE,5.391147,BUCKTON AND DOXALL,.87804878,338042.06,273825.78,0,0,.073170729,4,4
HEREFORDSHIRE,3.20034575,STRETTON SUGWAS,.81818181,346233.22,242596.53,0,0,.045454547,4,4
HEREFORDSHIRE,4.9747085,CREDENHILL,.69444442,345425.03,243851.36,0,0,.19444445,4,4
HEREFORDSHIRE,15.104788,BURGHILL,.71659917,347458.31,245260.3,0,0,.22672065,4,4
HEREFORDSHIRE,3.6565075,MORETON ON LUGG,.59090906,350286.44,246056.73,0,0,.36363637,4,4
HEREFORDSHIRE,6.5816855,PIPE AND LYDE,.8125,350702.75,244024.05,0,0,.125,4,4
HEREFORDSHIRE,5.500475,HOLMER,.60606062,351910.31,242685,0,0,.15909091,4,4
HEREFORDSHIRE,4.7367925,HOLMER,,350407,241354.84,0,0,,4,4
HEREFORDSHIRE,2.3059545,HUNTINGTON,,348266.72,241833.06,0,0,,4,4
HEREFORDSHIRE,2.3352655,"HEREFORD, ST NICHOLAS",.018796992,349435.91,239982.25,0,0,.5714286,4,4
HEREFORDSHIRE,1.36723725,"HEREFORD, ALL SAINTS",.042062417,351826.44,240888.64,1,0,.6227951,4,4
HEREFORDSHIRE,.2221300625,"HEREFORD, ST PETER",.011494253,351395.84,240318.53,1,0,.66174054,4,4
HEREFORDSHIRE,5.4337925,BRAMPTON BRYAN,.45945945,336213.72,272000.78,0,0,.32432431,4,4
HEREFORDSHIRE,2.01528778125,"HEREFORD, ST JOHN THE BAPTIST",.035830621,351179.72,239847.97,0,5.5009427,.46905538,4,4
HEREFORDSHIRE,1.293379375,"HEREFORD, ST OWEN",.0093896715,351768.44,239346.36,0,0,.44131455,4,4
HEREFORDSHIRE,3.69449025,"HEREFORD, ST MARTIN",.19066148,350578.81,238325.78,0,0,.33463034,4,4
HEREFORDSHIRE,1.837804375,GRAFTON,.66666669,349597.72,236404.73,0,0,.16666667,4,4
HEREFORDSHIRE,4.423301,LOWER BULLINGHAM,.77227724,352080,237290.38,0,0,.15841584,4,4
HEREFORDSHIRE,.04448103515625,THE VINEYARD,,352688.22,239156.33,0,0,,4,4
HEREFORDSHIRE,6.020428,TUPSLEY,.46031746,353507.84,239860.59,0,0,.23809524,4,4
HEREFORDSHIRE,5.3532495,HAMPTON BISHOP,.5,355573.88,237830.72,0,0,.2,4,4
HEREFORDSHIRE,8.866706000000001,WITHINGTON,.65189874,355770.19,243789.27,1,4.183989,.2278481,4,4
HEREFORDSHIRE,3.558913671875,PRESTON WYNNE,.7631579,355777.66,246682.61,0,3.3557351,.23684211,4,4
HEREFORDSHIRE,6.450746,BORESFORD AND PEDWARDINE,.88235295,335336.28,270311.44,0,0,.088235296,4,4
HEREFORDSHIRE,3.68023754296875,SUTTON ST NICHOLAS,.85483873,354438.41,247031.06,1,3.1164098,.11290322,4,4
HEREFORDSHIRE,2.27966051953125,SUTTON ST MICHAEL,,354278.03,248509.23,1,5.0010657,,4,4
HEREFORDSHIRE,1.20283125,AMBERLEY,.44444445,354621.31,247930.27,0,0,.11111111,4,4
HEREFORDSHIRE,.68996015625,THE VERN,,354560.72,250276.91,0,0,,4,4
HEREFORDSHIRE,22.039782,BODENHAM,.62301588,354767.53,250940.19,0,3.8192809,.079365082,4,4
HEREFORDSHIRE,16.32804,PENCOMBE,.80722892,358151.44,253422.66,0,3.9580581,.1746988,4,4
HEREFORDSHIRE,2.664998,GRENDON WARREN,,359446.53,254649.47,0,5.209486,,4,4
HEREFORDSHIRE,2.83743675,LITTLE COWARNE,.89130437,360488.13,251188.88,0,2.8332133,.086956523,4,4
HEREFORDSHIRE,5.0129825,ULLINGSWICK,.89705884,358973.59,249653.3,0,3.3028667,.088235296,4,4
HEREFORDSHIRE,9.624299000000001,LINGEN,.73972601,335933.38,267898.72,1,0,.15068494,4,4
HEREFORDSHIRE,5.55815475,FELTON,.9375,357971.81,251411.17,1,2.9409239,0,4,4
HEREFORDSHIRE,7.8431305,OCLE PYCHARD,.85135138,358388.06,246200.77,1,6.1021962,.14864865,4,4
HEREFORDSHIRE,2.8756615,MORETON JEFFRIES,,360117.25,248611.3,0,3.9734316,,4,4
HEREFORDSHIRE,8.427146,STOKE LACY,.76190478,362358.38,250961.52,0,3.2626112,.15476191,4,4
HEREFORDSHIRE,13.34115433007812,AVENBURY,.94117647,364918.5,256449.28,1,0,.05882353,4,4
HEREFORDSHIRE,6.2655155,STANFORD BISHOP,.91666669,368488.84,251923.86,0,3.2884018,.083333336,4,4
HEREFORDSHIRE,16.051269,BISHOPS FROME,.81034482,366442.97,248348.83,1,5.4492435,.11637931,4,4
HEREFORDSHIRE,3.02409225,EGLETON,.68085104,363540.81,245145.14,1,3.683867,.19148937,4,4
HEREFORDSHIRE,4.4079955,CRADLEY - DIVISION NO.1,,371340.38,248840.8,0,0,,4,4
HEREFORDSHIRE,4.7964655,CRADLEY - DIVISION NO.2,,370478.78,246842.39,0,0,,4,4
HEREFORDSHIRE,2.5895815,CRADLEY - DIVISION NO.3,.56744188,373031.03,247027.05,0,3.4134507,.24651162,4,4
HEREFORDSHIRE,5.1205945,CRADLEY - DIVISION NO.4,.62694299,375406.06,247799.84,0,0,.21761657,4,4
HEREFORDSHIRE,3.36336625,CRADLEY - DIVISION NO.5,,374787.03,249460.17,0,0,,4,4
HEREFORDSHIRE,4.2616965,CRADLEY - DIVISION NO.6,,373218.19,249096.48,0,0,,4,4
HEREFORDSHIRE,19.645414,BOSBURY,.77464789,369236.66,243482.06,0,4.249701,.16549295,4,4
HEREFORDSHIRE,4.6975665,UPPER KINSHAM,,335615.72,265462.94,0,0,,4,4
HEREFORDSHIRE,4.1984845,CANON FROME,.78571427,365355.03,243509.36,0,3.2062972,.17857143,4,4
HEREFORDSHIRE,6.407245,CASTLE FROME,.80952382,366635,245505.47,0,3.4423671,.12698413,4,4
HEREFORDSHIRE,3.9399765,EYESBATCH,.86956519,369263.31,248235.48,0,0,0,4,4
HEREFORDSHIRE,15.1570128828125,MUCH COWARNE,.80722892,363630.97,249329.98,0,3.2386785,.16867469,4,4
HEREFORDSHIRE,4.86212775,STRETTON GRANDISON,.52173913,363392.81,245322,0,3.5158007,.17391305,4,4
HEREFORDSHIRE,8.0080244375,YARKHILL,.84615386,364048.53,243469.02,0,3.3911471,.11965812,4,4
HEREFORDSHIRE,7.2948011875,ASHPERTON,.60504204,366220.97,242071.44,0,3.0713696,.20168068,4,4
HEREFORDSHIRE,8.962852,TARRINGTON,.53146851,362070.34,240312.67,0,2.9727428,.25174826,4,4
HEREFORDSHIRE,5.653693115234375,STOKE EDITH,.41558442,363539.06,245038.8,0,3.6888795,.33766234,4,4
HEREFORDSHIRE,3.98197125,DORMINGTON,.6875,358851.38,239758.27,1,0,.125,4,4
HEREFORDSHIRE,13.98365,WIGMORE,.55652171,339961.38,268382.44,0,0,.33043477,4,4
HEREFORDSHIRE,1.67335375,BARTLESTREE,.84615386,356940.09,241178.95,0,2.6079667,.15384616,4,4
HEREFORDSHIRE,4.870192,WESTHIDE,.84782606,358548,243940.92,1,3.361192,.15217391,4,4
HEREFORDSHIRE,3.77887425,WESTON BEGGARD,.50666666,358239.84,241944.23,0,3.0790086,.16,4,4
HEREFORDSHIRE,5.9317675,MORDIFORD,.68115944,358258.28,238566,1,3.2519238,.2415459,4,4
HEREFORDSHIRE,14.231616,FOWNHOPE,.46209386,358299.91,235327.5,0,2.8975477,.32490975,4,4
HEREFORDSHIRE,5.0412496328125,FAWLEY,,358707.28,230147.83,1,3.7081373,,4,4
HEREFORDSHIRE,18.93065459375,WOOLHOPE,.3991228,364617.16,238178.89,1,0,.2631579,4,4
HEREFORDSHIRE,4.080247,HOW CAPLE,.64102566,360664.75,230672.31,0,0,.17948718,4,4
HEREFORDSHIRE,4.695156,SOLLERS HOPE,.82051283,361727.66,232715.77,0,2.5199981,.17948718,4,4
HEREFORDSHIRE,3.11261275,BROCKHAMPTON,.47222221,359510.06,231825.69,0,0,.3888889,4,4
HEREFORDSHIRE,4.390177,BALLINGHAM,.60416669,357265.25,231782.44,1,2.5707381,.16666667,4,4
HEREFORDSHIRE,6.94083122265625,LITTLE DEWCHURCH,.8602941,354775.91,231529.8,0,0,.13970588,4,4
HEREFORDSHIRE,2.096979125,BOLSTONE,,354200.91,232844.11,0,0,,4,4
HEREFORDSHIRE,13.235922,HOLME LACY,.4222973,354987.53,234618.55,1,3.1665294,.32094595,4,4
HEREFORDSHIRE,6.8149245,DINEDOR,.82499999,353279.09,236673.09,0,4.5108595,.15000001,4,4
HEREFORDSHIRE,6.6838575,ACONBURY,.40476191,351426.94,233161.81,1,0,.11904762,4,4
HEREFORDSHIRE,2.54382325,CALLOW,.63829786,350241.94,234386.78,0,2.0049775,.34042552,4,4
HEREFORDSHIRE,2.54120275,BULLINGHAM,,350593.53,236207.31,0,2.7725887,,4,4
HEREFORDSHIRE,6.201517,HAYWOOD,.92307693,348313.09,235864.05,0,0,0,4,4
HEREFORDSHIRE,2.828783,DEWSALL,.83333331,348270.31,233514.22,0,2.3608541,.06666667,4,4
HEREFORDSHIRE,19.92471,MUCH DEWCHURCH,.72560978,347257.56,231009.73,0,3.8371456,.15243903,4,4
HEREFORDSHIRE,22.379342,AYMESTRY,.62380952,342528.69,266894.72,0,0,.18571429,4,4
HEREFORDSHIRE,3.9075465,AYMESTRY,.69767439,339779.94,265137.41,0,0,.1627907,4,4
HEREFORDSHIRE,4.06370125,LEINTHALL STARKES,.8888889,343319.53,269821.84,0,0,.11111111,4,4
HEREFORDSHIRE,4.431261,ST DEVEREUX,.76271188,344967.63,232006.13,0,3.0349529,.20338982,4,4
HEREFORDSHIRE,6.573067,TREVILLE,.68421054,343317.09,232740.47,0,0,.052631579,4,4
HEREFORDSHIRE,1.713770375,THRUXTON,.5,343983.63,234154.25,0,2.7006152,.21428572,4,4
HEREFORDSHIRE,8.169847000000001,ALLENSMORE,,345467.72,235689.17,1,3.7235396,,4,4
HEREFORDSHIRE,16.143548,CLEHONGER,.51541853,342766,235668.5,0,4.0546551,.3171806,4,4
HEREFORDSHIRE,6.65313,BREINTON,.7525773,347228.63,240202.88,1,0,.14432989,4,4
HEREFORDSHIRE,8.995052749999999,EATON BISHOP,.68461537,345413.88,241153.61,0,2.8733189,.2,4,4
HEREFORDSHIRE,21.577466,MADLEY,.68076921,340930.03,238758.09,0,4.7153234,.22307692,4,4
HEREFORDSHIRE,5.4785365,PRESTON ON WYE,.72727275,338572.47,241475.3,1,3.8070328,.21212122,4,4
HEREFORDSHIRE,3.9179365,ASTON,.69999999,346607.78,272279.09,0,0,.050000001,4,4
HEREFORDSHIRE,6.082089,ELTON,.85714287,345611.47,270812.25,0,0,.071428575,4,4
HEREFORDSHIRE,4.628471,BLAKEMERE,.61818182,336518.34,240679.72,0,2.687324,.25454545,4,4
HEREFORDSHIRE,4.9976445,MOCCAS,.70588237,335596.06,242661.33,0,2.0794415,.23529412,4,4
HEREFORDSHIRE,9.071725000000001,BREDWARDINE,.65600002,332357.75,244868.77,0,0,.22400001,4,4
HEREFORDSHIRE,26.516974,CLIFFORD,.83568072,326600.97,244582.72,1,0,.11737089,4,4
HEREFORDSHIRE,9.445887000000001,CUSOP,.70129871,325192.69,241151.3,0,0,.20779221,4,4
HEREFORDSHIRE,21.78563,DORSTONE,.71631205,330417.03,241805.33,0,2.3753138,.24113475,4,4
HEREFORDSHIRE,21.263456,PETERCHURCH,.70552146,333254.75,239218.45,1,4.3812275,.16564417,4,4
HEREFORDSHIRE,18.458122,MICHAELCHURCH ESCLEY,.80232561,330295.09,236416.33,0,0,.08139535,4,4
HEREFORDSHIRE,20.962154,CRASWALL,.74390244,327905.25,235530.69,0,0,.097560972,4,4
HEREFORDSHIRE,18.371,LLANVEYNOE,.80263156,329267.72,231293.73,0,0,.10526316,4,4
HEREFORDSHIRE,7.263779,BRIMFIELD,.65822786,352756.56,267308.91,0,0,.28481013,4,4
HEREFORDSHIRE,8.450894999999999,FWTHOG,,327217.28,225395.59,0,0,,4,4
HEREFORDSHIRE,25.365284,LONGTOWN,.71232879,333428.31,228634.09,0,0,.2283105,4,4
HEREFORDSHIRE,7.130731,NEWTON,.71232879,334058.28,232565.88,0,0,.16438356,4,4
HEREFORDSHIRE,10.496003,ST MARGARETS,.87654322,334322.59,234597.75,0,0,.11111111,4,4
HEREFORDSHIRE,2.2183955,TURNASTONE,.8125,334560.34,236340.56,0,2.0614231,.0625,4,4
HEREFORDSHIRE,11.210139,VOWCHURCH,.58415842,336769.69,236554.91,0,4.4889202,.2970297,4,4
HEREFORDSHIRE,4.461832,TYBERTON,.89473683,338050.44,239304.38,0,3.1430273,.078947365,4,4
HEREFORDSHIRE,22.02386,ABBEY DORE,.84516132,339352.56,232854.05,0,2.8564701,.1032258,4,4
HEREFORDSHIRE,4.749429,BACTON,.71428573,337035.41,232675.63,0,4.356709,.2857143,4,4
HEREFORDSHIRE,4.831879984375,HOPE MANSEL,.60975611,363004.97,221925.27,1,0,.048780486,4,4
HEREFORDSHIRE,10.830574,LITTLE HEREFORD,.82203388,355322.59,269403.91,0,0,.084745765,4,4
HEREFORDSHIRE,3.472983,DULAS,.75,336919.72,229797.33,0,0,.25,4,4
HEREFORDSHIRE,6.647982,ROWLESTONE,.53488374,337176.78,227028.17,0,0,.27906978,4,4
HEREFORDSHIRE,4.402398,LLANCILLO,1,336327.47,225461.16,0,0,0,4,4
HEREFORDSHIRE,5.073638,WALTERSTONE,.71794873,334252.16,224738.92,0,3.3202283,.12820514,4,4
HEREFORDSHIRE,8.765287000000001,UPPER SAPEY,.71875,368376.09,263913.31,0,2.8353121,.1875,4,4
HEREFORDSHIRE,7.5579025,EWYAS HAROLD,.61290324,339053.75,228587.23,1,0,.33333334,4,4
HEREFORDSHIRE,12.541782,KENTCHURCH,.60294116,341871.31,226587.72,0,0,.29411766,4,4
HEREFORDSHIRE,.9874799375,LLANITHOG,,343152.28,226577.28,0,0,,4,4
HEREFORDSHIRE,3.4512245,KENDERCHURCH,.71428573,341452.53,229381.11,0,2.2356908,.2857143,4,4
HEREFORDSHIRE,2.969095,WORMBRIDGE,.6111111,341817.53,230865.33,0,2.7725887,.33333334,4,4
HEREFORDSHIRE,3.5556295,UPTON,,354889.94,266218.06,0,0,,4,4
HEREFORDSHIRE,8.785722,KILPECK,.5625,344241.81,229584.33,0,3.1734135,.4375,4,4
HEREFORDSHIRE,9.955935,ORCOP,.82666665,346095.59,226562.5,0,2.4213338,.17333333,4,4
HEREFORDSHIRE,18.687422,ST WEONARDS,.80000001,348497.78,223791.66,0,4.5993843,.18461539,4,4
HEREFORDSHIRE,14.707464,GARWAY,.61379308,345655.59,222714.81,0,2.3481956,.26206896,4,4
HEREFORDSHIRE,6.4024685,LLANROTHAL,.66666669,348248.59,218085.81,0,0,.24242425,4,4
HEREFORDSHIRE,7.78798,WELSH NEWTON,.79661018,350569.97,218242.88,0,2.7795091,.20338982,4,4
HEREFORDSHIRE,23.06491225,LLANGARRON,.84269661,354629,220928.72,0,4.1130009,.14044943,4,4
HEREFORDSHIRE,5.644975,TRETIRE WITH MICHAELCHURCH,.6857143,351878.19,224756.72,0,3.9267147,.057142857,4,4
HEREFORDSHIRE,3.62256375,PENCOYD,.83999997,351407.94,226700.17,0,3.2061636,.16,4,4
HEREFORDSHIRE,11.927212,MIDDLETON ON THE HILL,.76377952,354852.91,264421.72,0,0,.094488189,4,4
HEREFORDSHIRE,10.144596,LLANWARNE,.69230771,349753.13,227860.08,1,3.6635616,.20192307,4,4
HEREFORDSHIRE,5.245244,MUCH BIRCH,.81818181,350490.72,230404.89,0,2.5806053,.1570248,4,4
HEREFORDSHIRE,2.010193125,LLANDINABO,.82352942,351812.16,228742.17,0,3.7867117,0,4,4
HEREFORDSHIRE,2.6283505,HAREWOOD,,353225.47,228356.81,0,0,,4,4
HEREFORDSHIRE,11.5604488984375,HENTLAND,.69512194,354980.16,230082.92,0,5.0386038,.26016259,4,4
HEREFORDSHIRE,6.4560045,SELLACK,.64044946,356118.03,226863.86,0,4.0814643,.19101124,4,4
HEREFORDSHIRE,9.663297,FOY,.65909094,361107.84,228675.81,1,2.8058825,.14772727,4,4
HEREFORDSHIRE,6.236402,BRAMPTON ABBOTTS,.62,360086.06,226422.8,0,0,.12,4,4
HEREFORDSHIRE,13.865678,UPTON BISHOP,.64804471,364414.41,227550.7,0,5.8980694,.19553073,4,4
HEREFORDSHIRE,11.288645,LINTON,.52671754,366220.66,225002.16,0,0,.16793893,4,4
HEREFORDSHIRE,10.53885,ORLETON,.45774648,348672.16,267430.94,0,0,.42253521,4,4
HEREFORDSHIRE,9.519054000000001,ASTON INGHAM,.61748636,368105.66,222989.7,0,3.0932045,.28961748,4,4
