STARTcounty,hundred,area,pla,agr_share_1831,NrGentry,mills,fivemilegrid_id,tenmilegrid_id,copyhold_count_1850,market_1600,valordummy,mill,lLStax_pc,perc_catholics_1800,ind_share_1831,North_South,East_West
SUSSEX,AVISFORD,3.71878475,EASTERGATE,.91111112,1,0,1945,505,,,0,0,0,.0048076925,.088888891,0,1
SUSSEX,AVISFORD,3.515995901367187,BARNHAM,.84615386,1,0,1945,505,5,,1,0,0,0,.12820514,0,1
SUSSEX,AVISFORD,7.0675685,WALBERTON,.46666667,1,0,1945,505,,,1,0,3.0257132,0,.27333334,0,1
SUSSEX,AVISFORD,4.3867865,BINSTEAD,.84848487,0,0,1945,505,,,1,0,0,0,0,0,1
SUSSEX,AVISFORD,7.096136,YAPTON,.71428573,2,0,1945,505,2,,1,0,5.2040067,0,.17293233,0,1
SUSSEX,AVISFORD,7.536147,FELPHAM,.58196723,0,0,1841,453,,,0,0,3.7894683,0,.22950819,0,1
SUSSEX,AVISFORD,1.444428125,MIDDLETON,1,0,0,1841,453,,,0,0,0,0,0,0,1
SUSSEX,AVISFORD,7.442657,CLIMPING,.83050847,0,0,1946,505,,,0,0,0,0,.10169491,0,1
SUSSEX,AVISFORD,1.91331325,FORD,.90476191,2,0,1946,505,,,0,0,4.0877337,0,0,0,1
SUSSEX,AVISFORD,4.6567465,TORTINGTON,.56,1,0,1946,505,1,,1,0,2.8796763,0,.079999998,0,1
SUSSEX,ROTHERBRIDGE,16.038343,NORTHCHAPEL,.62427747,0,0,2465,609,,,0,0,0,0,.26011559,0,1
SUSSEX,POLING,11.05478,LYMINSTER,.63309354,0,0,1946,505,,,0,0,5.3204327,0,.20143884,0,1
SUSSEX,POLING,3.81632125,WARNINGCAMP,.79166669,1,0,2051,506,,,1,0,3.8957,0,.041666668,0,1
SUSSEX,POLING,3.90035140625,POLING,.54237288,0,0,1947,506,,,1,0,4.1926804,0,.28813559,0,1
SUSSEX,POLING,4.901572302734375,LITTLEHAMPTON,.20472442,0,0,2051,506,,,1,0,4.3349352,0,.49868765,0,1
SUSSEX,POLING,3.94876725,RUSTINGTON,.67391306,0,0,1947,506,21,,1,0,3.9525599,0,.11956522,0,1
SUSSEX,POLING,16.071942953125,ANGMERING,.7098214,1,0,2051,506,,0,0,0,4.3070283,0,.23660715,0,1
SUSSEX,POLING,1.65912975,HAM AND BARGHAM,,0,0,1947,506,,,0,0,0,,,0,1
SUSSEX,POLING,1.95074233203125,EAST PRESTON,.47999999,1,0,2051,506,,,0,0,4.0312862,0,.053333335,0,1
SUSSEX,POLING,1.751479,KINGSTON,1,1,0,1947,506,,,1,0,4.3222628,0,0,0,1
SUSSEX,POLING,3.84681975,FERRING,.765625,2,0,1948,506,10,,0,0,4.1935434,0,.140625,0,1
SUSSEX,EASEBOURNE,19.26933,FERNHURST,.27586207,1,0,2463,608,5,,1,0,0,.019505851,.24137931,0,1
SUSSEX,ROTHERBRIDGE,25.64486745507812,PETWORTH,.24093264,4,0,2361,609,16,1,1,0,3.690866,.015414258,.34455958,0,1
SUSSEX,POLING,8.097042500000001,GORING,.60447758,2,0,1948,506,,0,1,0,4.1125979,0,.21641791,0,1
SUSSEX,BRIGHTFORD,3.51453325,DURRINGTON,.84615386,0,0,1948,506,,,1,0,2.8548651,0,.12820514,0,1
SUSSEX,TARRING,4.991751,WEST TARRING,.50684929,0,0,1948,506,,1,0,0,4.1251774,0,.28767124,0,1
SUSSEX,BRIGHTFORD,1.67363325,HEENE,.97619045,0,0,1948,506,,,1,0,3.1225815,0,0,0,1
SUSSEX,BRIGHTFORD,9.364431937499999,BROADWATER,,2,0,2469,611,2,0,0,0,4.2215891,,,0,1
SUSSEX,BRIGHTFORD,2.4995665,WORTHING,.085545726,1,0,1949,507,1,,1,0,3.0302057,0,.43362832,0,1
SUSSEX,BRIGHTFORD,10.112789,LANCING,.60674155,0,0,1950,507,6,,1,0,3.7087359,0,.21910113,0,1
SUSSEX,FISHERGATE,7.6014345,OLD SHOREHAM,.84615386,1,0,2054,507,,,0,0,4.596477,0,.061538462,0,1
SUSSEX,FISHERGATE,.49684871875,NEW SHOREHAM,.049230769,1,0,1950,507,1,1,0,0,2.371578,0,.56,0,1
SUSSEX,FISHERGATE,3.21046925,KINGSTON BY SEA,.73333335,0,0,1950,507,,,0,0,0,0,.06666667,0,1
SUSSEX,ROTHERBRIDGE,50.649504,KIRDFORD,.76157409,0,0,2466,609,2,,1,0,4.1482167,0,.13657407,0,1
SUSSEX,FISHERGATE,4.145178109375,SOUTHWICK,.28749999,0,0,1951,508,,,1,0,0,0,.25,0,1
SUSSEX,FISHERGATE,3.00488725,ALDRINGTON,,0,0,1951,508,,,1,0,4.1890602,,,0,1
SUSSEX,PRESTON,3.09384375,HOVE,.041666668,0,0,1951,508,,,1,0,0,0,.10416666,0,1
SUSSEX,PRESTON,5.280717,PRESTON,.63157892,2,0,1952,508,,0,1,0,0,0,.10526316,0,1
SUSSEX,TOWN OF BRIGHTON,5.173242,BRIGHTON - ST PETER,.01628124,0,0,1952,508,1,1,1,0,3.6003828,0,.46842268,0,1
SUSSEX,TOWN OF BRIGHTON,.7143323125,,,0,0,1952,508,,,0,0,0,,,0,1
SUSSEX,TOWN OF BRIGHTON,.7814240625,BRIGHTON - KEMP TOWN,,0,0,1952,508,30,,1,0,0,,,0,1
SUSSEX,YOUNSMERE,6.7870985,OVINGDEAN,.78125,0,0,1953,509,,,1,0,0,0,0,0,1
SUSSEX,YOUNSMERE,12.6640735,ROTTINGDEAN,.49315068,0,0,1953,509,15,,1,0,0,0,.16894977,0,1
SUSSEX,WINDHAM,7.6761595,SHERMANBURY,.77011496,0,0,2262,559,,,0,0,4.2421899,.0028985508,.13793103,0,1
SUSSEX,SWANBOROUGH (SUSSEX),8.90150575,IFORD,.93181819,0,0,2058,509,2,,1,0,0,0,.022727273,0,1
SUSSEX,HOLMSTROW,7.7730585,RODMELL,.70666665,1,0,1954,509,6,,0,0,3.5106671,0,.21333334,0,1
SUSSEX,BURY,36.47978,WISBOROUGH GREEN,.56521738,0,0,2467,610,,0,0,0,0,0,.16704805,0,1
SUSSEX,HOLMSTROW,4.7432845,TELSCOMBE,.83333331,0,0,1954,509,,,0,0,0,0,0,0,1
SUSSEX,HOLMSTROW,3.393787,SOUTHEASE,.85294116,0,0,1954,509,4,,0,0,2.8487778,0,.05882353,0,1
SUSSEX,TOTNORE,11.63003615625,BEDDINGHAM,.91176468,1,0,1955,510,3,,1,0,4.9048138,.0075757578,.029411765,0,1
SUSSEX,TOTNORE,13.87436,WEST FIRLE,.70481926,0,0,2059,510,,,1,0,3.4278238,.009708738,.1626506,0,1
SUSSEX,ALCISTON,8.420902437500001,ALCISTON,.86764705,0,0,2060,510,,,1,0,2.1972246,0,.11764706,0,1
SUSSEX,LONGBRIDGE,4.397186,BERWICK,.71111113,1,0,1956,510,,,0,0,4.2046928,0,.088888891,0,1
SUSSEX,ALCISTON,9.874389000000001,ALFRISTON,.56020945,0,0,1956,510,,0,1,0,3.6279707,.0028818443,.30366492,0,1
SUSSEX,LONGBRIDGE,3.7282065,LITLINGTON,.67647058,0,0,1852,458,,,0,0,4.5365343,0,.11764706,0,1
SUSSEX,HOLMSTROW,9.401533024414062,PIDDINGHOE,.78846157,0,0,1955,510,,,0,0,0,0,.096153848,0,1
SUSSEX,WEST EASWRITH,24.678924,RUDGWICK,.72692305,0,0,2571,662,,0,0,0,3.8048089,0,.16153847,0,1
SUSSEX,DANEHILL-HORSTED,3.6965335,TARRING NEVILLE,.90909094,2,0,1955,510,5,,0,0,0,0,0,0,1
SUSSEX,FLEXBOROUGH,3.793929,SOUTH HEIGHTON,.66666669,0,0,1955,510,1,,0,0,3.6720724,0,.16666667,0,1
SUSSEX,BISHOPSTONE,4.07988387109375,DENTON,.57692307,0,0,1955,510,6,,1,0,0,.017094018,.1923077,0,1
SUSSEX,HOLMSTROW,3.9369461015625,NEWHAVEN,.15873016,1,0,1955,510,,,0,0,3.0757749,0,.33333334,0,1
SUSSEX,BISHOPSTONE,7.200602,BISHOPSTONE,.5316456,0,0,1851,458,,,0,0,2.7472708,.020477816,.32911393,0,1
SUSSEX,FLEXBOROUGH,2.84159275,EAST BLATCHINGTON,.88571429,0,0,1851,458,,,0,0,3.0445225,0,.085714288,0,1
SUSSEX,FLEXBOROUGH,9.321756000000001,SEAFORD,.3161512,3,0,1852,458,,0,1,0,0,0,.32302406,0,1
SUSSEX,WILLINGDON,8.742755000000001,WESTDEAN,1,0,0,1852,458,,,1,0,4.272871,.0066666668,0,0,1
SUSSEX,WILLINGDON,5.712485,FRISTON,.69565219,1,0,1853,459,,,1,0,4.352931,0,0,0,1
SUSSEX,WILLINGDON,8.749911000000001,EASTDEAN,.7096774,0,0,1853,459,,0,0,0,0,.0025575447,.15053764,0,1
SUSSEX,WEST EASWRITH,17.783322,SLINFOLD,.82291669,0,0,2468,610,1,,0,0,5.0984583,0,.13020833,0,1
SUSSEX,EASTBOURNE,19.466356,EASTBOURNE,.4481132,0,0,1854,459,18,1,1,0,3.5442266,.02898019,.34119496,0,1
SUSSEX,DUMPFORD,8.493375,MILLAND,.77777779,0,0,2462,607,1,,0,0,0,0,.19259259,0,1
SUSSEX,ALTON,1.10221775,BRAMSHOTT,,0,0,2566,659,,,1,0,0,,,0,1
SUSSEX,DUMPFORD,3.40360628125,TERWICK,,0,0,2462,607,,,0,0,0,,,0,1
SUSSEX,ROTHERBRIDGE,.050548015625,NO MAN'S LAND,,0,0,2362,609,,,0,0,0,,,0,1
SUSSEX,EAST BARNFIELD,.6194719375,HAWKHURST,,0,0,2480,616,1,,0,0,0,,,0,1
SUSSEX,SINGLECROSS,20.131406,WARNHAM,.68725866,4,0,2573,663,4,,0,0,3.9778628,0,.1969112,0,1
SUSSEX,FISHERGATE,44.350464,HORSHAM,.34212568,2,0,2469,611,2,1,1,0,5.6380248,.0043095006,.3855702,0,1
SUSSEX,SINGLECROSS,12.49643,RUSPER,.63803679,0,0,2678,663,,,1,0,0,0,.2576687,0,1
SUSSEX,BURBEACH,16.763831,IFIELD,.59183675,2,0,2679,664,1,,0,0,3.5425684,.0010917031,.2489796,0,1
SUSSEX,BUTTINGHILL,3.211098125,CRAWLEY,,1,0,2679,664,,,0,0,0,,,0,1
SUSSEX,EASEBOURNE,8.5887841875,LINCHMERE,.7647059,1,0,2464,608,6,,1,0,0,0,.22352941,0,1
SUSSEX,BUTTINGHILL,21.826918,WORTH - NORTH-WEST DIVISION,.28703704,0,0,2575,664,1,,0,0,0,.007614213,.4537037,0,1
SUSSEX,BUTTINGHILL,22.798832,WORTH - MIDDLE DIVISION,.72929293,0,0,2680,664,1,,1,0,0,.0016137708,.15353535,0,1
SUSSEX,BUTTINGHILL,9.434544000000001,WORTH - EAST DIVISION,,3,0,2681,665,1,0,0,0,0,,,0,1
SUSSEX,EAST GRINSTEAD,61.374928,EAST GRINSTEAD,.59556103,4,0,2578,665,,1,1,0,3.0321,0,.27496916,0,1
SUSSEX,HARTFIELD,42.435036,HARTFIELD - NORTH DIVISION,.72148544,0,0,2579,666,4,0,1,0,0,0,.19363396,0,1
SUSSEX,HARTFIELD,33.063606,WITHYHAM,.73280424,1,0,2580,666,,0,0,0,0,0,.2037037,0,1
SUSSEX,ROTHERFIELD,60.247448,ROTHERFIELD,.79649597,2,0,2477,615,54,0,0,0,4.120399,0,.1522911,0,1
SUSSEX,ROTHERFIELD,35.162976,FRANT,.51687765,1,0,2582,667,,0,0,0,0,0,.31645569,0,1
SUSSEX,LOXFIELD-PELHAM,41.776488,WADHURST,.69963372,4,0,2582,667,1,0,1,0,3.7999253,.0004432624,.21794872,0,1
SUSSEX,LOXFIELD-PELHAM,8.1982055,LAMBERHURST,.73359072,2,0,2583,668,,0,1,0,0,0,.17760618,0,1
SUSSEX,SHOYSWELL,33.59975065625,TICEHURST,.6583184,0,0,2583,668,,,1,0,0,0,.20035778,0,1
SUSSEX,HENHURST,14.7714185,ETCHINGHAM,.69281048,0,0,2480,616,2,,1,0,0,0,.16993465,0,1
SUSSEX,EASEBOURNE,9.083958000000001,WOOLBEDING,.78082192,1,0,2463,608,4,,0,0,3.6933565,0,.10958904,0,1
SUSSEX,HENHURST,27.2200314375,SALEHURST,.56660414,3,0,2480,617,20,0,1,0,0,0,.26266417,0,1
SUSSEX,STAPLE,6.357229,BODIAM,.85526317,0,0,2377,617,,0,0,0,0,0,.10526316,0,1
SUSSEX,HAWKESBOROUGH,29.917498,BURWASH,.65062761,4,0,2375,616,3,0,1,0,0,0,.22803347,0,1
SUSSEX,HAWKESBOROUGH,32.210786,HEATHFIELD,.61882353,0,0,2270,563,1,,1,0,0,0,.23294118,0,1
SUSSEX,LOXFIELD-PELHAM,54.91038,MAYFIELD,.66156203,4,0,2373,615,8,0,1,0,3.7597082,0,.17611027,0,1
SUSSEX,LOXFIELD-DORSET,36.02074,BUXTED,.76888889,0,0,2372,614,1,,0,0,0,.00060901343,.11111111,0,1
SUSSEX,RUSHMONDEN,32.856014,MARESFIELD,.63922518,1,0,2475,614,6,0,0,0,3.6794603,0,.20823245,0,1
SUSSEX,RUSHMONDEN,34.398824,FLETCHING,.58064514,2,0,2370,613,,,1,0,0,0,.19585253,0,1
SUSSEX,DANEHILL-HORSTED,17.185364,HORSTED KEYNES,.69607842,3,0,2473,613,,,1,0,2.9444389,0,.14215687,0,1
SUSSEX,BUTTINGHILL,21.837309,WEST HOATHLY,.56273764,7,0,2577,665,,,0,0,0,0,.28517109,0,1
SUSSEX,EASEBOURNE,10.230620375,STEDHAM,.54621851,1,0,2359,608,,,0,0,3.2970119,0,.27731094,0,1
SUSSEX,BUTTINGHILL,15.4447252578125,ARDINGLY,.67333335,0,0,2472,612,,,0,0,0,0,.19333333,0,1
SUSSEX,BUTTINGHILL,19.343856,BALCOMBE,.65340906,1,0,2472,612,2,,1,0,0,0,.26704547,0,1
SUSSEX,BUTTINGHILL,22.228134,SLAUGHAM,.58083832,1,0,2471,612,4,,1,0,0,0,.34730539,0,1
SUSSEX,SINGLECROSS,13.1238089375,NUTHURST,.55555558,0,0,2469,611,4,,0,0,0,.0055325036,.21693122,0,1
SUSSEX,WEST GRINSTEAD,30.633456,SHIPLEY,.81818181,1,0,2364,610,2,,1,0,0,.053389829,.14733543,0,1
SUSSEX,EAST EASWRITH,10.049076,ITCHINGFIELD,.88,0,0,2468,610,,,0,0,0,0,.079999998,0,1
SUSSEX,WEST EASWRITH,27.954542,BILLINGSHURST,.56735754,2,0,2364,610,,,1,0,3.8666174,.00064935064,.24611399,0,1
SUSSEX,WEST EASWRITH,16.168398,WEST CHILTINGTON,.71428573,0,0,2260,558,2,,1,0,0,0,.20833333,0,1
SUSSEX,WEST EASWRITH,25.815634,PULBOROUGH,.58178055,4,0,2259,558,2,0,0,0,4.8622899,.0020212228,.23602484,0,1
SUSSEX,ROTHERBRIDGE,3.92768475,STOPHAM,.81818181,1,0,2258,557,,,0,0,4.0073333,0,.060606062,0,1
SUSSEX,EASEBOURNE,7.870226,IPING,.6875,0,0,2359,608,2,,1,0,3.0639405,0,.26041666,0,1
SUSSEX,BURY,9.436586999999999,FITTLEWORTH,.57228917,1,0,2258,557,,,0,0,0,0,.31325302,0,1
SUSSEX,ROTHERBRIDGE,3.086959,EGDEAN,.76190478,0,0,2258,557,2,,0,0,0,0,.19047619,0,1
SUSSEX,BURY,1.348725375,COATES,.625,0,0,2258,557,,,0,0,0,0,.125,0,1
,,,,0,1,0,2257,557,,,0,0,0,,1,0,0
SUSSEX,ROTHERBRIDGE,5.4585765,DUNCTON,.59340662,0,0,2257,557,,,1,0,3.7675226,.088235296,.40659341,0,1
SUSSEX,ROTHERBRIDGE,4.89260459375,BARLAVINGTON,.88,0,0,2257,557,2,,0,0,3.6413386,.036036037,.079999998,0,1
SUSSEX,ROTHERBRIDGE,8.412141999999999,SUTTON,.74626863,0,0,2153,557,,,1,0,3.3770998,.0092348289,.14179105,0,1
SUSSEX,BURY,4.672966,BIGNOR,.58333331,0,0,2153,557,,,1,0,0,0,.11111111,0,1
SUSSEX,BURY,14.36932175,BURY,.74117649,1,0,2154,557,,0,1,0,0,.42778793,.21176471,0,1
SUSSEX,WEST EASWRITH,7.984369,AMBERLEY,.74358976,1,0,2154,557,4,,0,0,3.2417696,0,.18589744,0,1
SUSSEX,DUMPFORD,4.339683,CHITHURST,.58426964,1,0,2359,608,2,,0,0,0,0,.22471911,0,1
SUSSEX,WEST EASWRITH,4.1506585,RACKHAM,,0,0,2155,558,22,,0,0,0,,,0,1
SUSSEX,WEST EASWRITH,3.3711535,GREATHAM,.95833331,0,0,2154,557,33,,0,0,0,0,0,0,1
SUSSEX,BURY,5.287153,COLDWALTHAM,.50537634,0,0,2258,557,,,0,0,0,0,.29032257,0,1
SUSSEX,BURY,3.73120125,HARDHAM,.93548387,1,0,2259,558,,,0,0,0,0,.064516127,0,1
SUSSEX,WEST EASWRITH,3.445954,WIGGONHOLT,.82352942,3,0,2259,558,3,,1,0,3.5803263,0,0,0,1
SUSSEX,WEST EASWRITH,5.1602905,PARHAM,.85714287,0,0,2155,558,1,,1,0,3.6387999,0,.071428575,0,1
SUSSEX,EAST EASWRITH,9.020699,SULLINGTON,.78947371,0,0,2156,558,1,,0,0,4.4152908,0,.14473684,0,1
SUSSEX,EAST EASWRITH,12.17099675390625,THAKEHAM,.67901236,0,0,2260,558,10,,0,0,4.7172914,0,.11111111,0,1
SUSSEX,EAST EASWRITH,4.4383055,WARMINGHURST,.91666669,1,0,2260,558,,,0,0,3.2096531,0,.041666668,0,1
SUSSEX,WEST GRINSTEAD,5.031646046875,ASHINGTON,.65753424,0,0,2157,559,,,0,0,0,0,.12328767,0,1
SUSSEX,STEYNING,12.738723,WASHINGTON,.73303169,2,0,2156,558,,,1,0,4.4714823,.001261034,.24434389,0,1
SUSSEX,WEST GRINSTEAD,11.463165,WISTON,.8974359,2,0,2157,559,,,0,0,4.5214005,0,.064102568,0,1
SUSSEX,WEST GRINSTEAD,9.65724965625,ASHURST,.80769229,3,0,2261,559,4,,1,0,4.2461472,.066193856,.13461539,0,1
SUSSEX,WEST GRINSTEAD,27.042376,WEST GRINSTEAD,.79436618,2,0,2261,559,1,0,1,0,3.8020937,.023219815,.12676056,0,1
SUSSEX,WINDHAM,18.04354,COWFOLD,.66824645,0,0,2366,611,11,,0,0,0,0,.18957347,0,1
SUSSEX,BUTTINGHILL,14.404392,BOLNEY,.56804734,1,0,2367,612,,,1,0,0,0,.07692308,0,1
SUSSEX,BUTTINGHILL,45.85488,CUCKFIELD,.54115856,4,0,2368,612,27,1,0,0,0,0,.21493903,0,1
SUSSEX,BURLEIGH-ARCHES,22.72967,LINDFIELD,.52367687,5,0,2369,613,,0,1,0,3.1850638,0,.20612814,0,1
SUSSEX,STREET (SUSSEX),12.600294,WIVELSFIELD,.81538463,4,0,2265,561,,,1,0,0,0,.15384616,0,1
SUSSEX,DUMPFORD,20.279916,ROGATE,.59148937,1,0,2358,607,1,0,1,0,3.2614355,.041065484,.19574468,0,1
SUSSEX,DUMPFORD,.1087720234375,LANGLEY,,0,0,2462,607,1,,1,0,0,,,0,1
,,,,.33333334,0,0,6090,1537,,,0,0,0,,.26666668,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),17.216176,BULKINGTON,.49180329,0,0,5781,1435,,,1,0,5.2972836,0,.096018739,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),2.74456225,BRAMCOTE,,0,0,5782,1435,,,1,0,3.6654897,,,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),5.969913,BURTON HASTINGS,.81538463,0,0,5782,1435,,,1,0,3.513335,0,.12307692,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),13.985736,WOLVEY,.41284403,1,0,5782,1435,,0,1,0,3.0368743,0,.20642202,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),4.6821125,SHILTON,.1984127,0,0,5678,1435,,,1,0,3.1354942,0,0,0,0
WARWICKSHIRE,COUNTY OF THE CITY OF COVENTRY,4.106616,ANSTY,.42647058,1,0,5678,1435,,,1,0,0,.23134328,.17647059,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),2.15510375,HOPSFORD,,0,0,5678,1435,,,0,0,0,,,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),8.1515395,WITHYBROOK,.6179775,1,0,5679,1436,,,1,0,0,0,.23595506,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),3.482761,WIBTOFT,.88,1,0,5783,1436,,,1,0,2.9338567,0,0,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),3.29034775,WILLEY,.85185188,0,0,5679,1436,,,0,0,2.9267395,0,.074074075,0,0
WARWICKSHIRE,HEMLINGFORD (TAMWORTH DIV),4.408338,WILNECOTE,.23717949,0,0,5986,1485,,,1,0,2.4912965,.066860467,.40384614,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),4.599803,COPSTON MAGNA,1,1,0,5783,1436,,,0,0,2.9036925,0,0,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),14.103289,MONKS KIRBY,.75,0,0,5679,1436,,0,1,0,4.9678879,0,.098484851,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),4.543387,CESTERSOVER,,0,0,5680,1436,,,0,0,4.9264483,,,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),6.9534055,PAILTON,.56557375,2,0,5679,1436,,,0,0,2.6774802,0,.32786885,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),3.7747925,STRETTON UNDER FOSSE,.63350785,1,0,5679,1436,,,0,0,3.1156635,0,.19371727,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),1.224434,NEWBOLD REVEL,,0,0,5575,1384,,,0,0,4.2904596,,,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),4.6307975,EASENHALL,.64705884,0,0,5575,1384,,,0,0,2.8965256,0,.23529412,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),5.7006515,HARBOROUGH MAGNA,.5411765,1,0,5575,1384,,,0,0,3.1430273,0,.23529412,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.6943205,CHURCHOVER,.69999999,1,0,5576,1384,,0,1,0,3.3322046,0,.1,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),3.2854955,NEWTON,.70689654,0,0,5576,1384,,,1,0,3.9537489,0,.068965517,0,0
WARWICKSHIRE,HEMLINGFORD (TAMWORTH DIV),4.098898,FREASLEY AND QUARRY HILL,,0,0,5987,1486,,,1,0,0,,,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),1.0462035,BIGGIN,,0,0,5576,1384,,,0,0,0,,,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.766651,CLIFTON UPON DUNSMORE,.7912088,1,0,5472,1384,,,0,0,0,0,.16483517,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),3.68607225,BROWNSOVER,.94594592,0,0,5576,1384,,,0,0,3.0840249,0,.054054055,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),2.28908325,COSFORD,.88235295,1,0,5576,1384,,,0,0,2.8581109,0,.11764706,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.409819,NEWBOLD ON AVON,.21383648,0,0,5575,1384,,,1,0,3.2316966,0,.16352202,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),1.759465,LITTLE LAWFORD,1,0,0,5575,1384,,,1,0,4.4395089,0,0,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.943815,LONG LAWFORD,.52631581,1,0,5471,1384,,,1,0,3.2188759,0,.19548872,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),9.285788,BILTON,.74400002,1,0,5472,1384,,,1,0,2.7110088,.0043196543,.12,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.775003,RUGBY,.34411085,2,0,5472,1384,,1,1,0,2.9889789,0,.45034641,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),12.732018,HILLMORTON,.49361703,1,0,5472,1384,,0,1,0,3.1391876,0,.25106382,0,0
WARWICKSHIRE,HEMLINGFORD (TAMWORTH DIV),1.680691,HALL END AND DELVES,,0,0,5987,1486,,,0,0,0,,,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),12.703933,DUNCHURCH,.5019455,1,0,5471,1384,,,1,0,3.7560821,0,.30350193,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),7.46452921875,THURLASTON,.65432101,1,0,5471,1384,,,1,0,2.8903718,0,.28395063,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),8.743027,BOURTON AND DRAYCOTE,.71717173,1,0,5367,1332,,,0,0,2.7400529,0,.15151516,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),6.8399985,FRANKTON,.75,1,0,5366,1331,,,1,0,2.941144,0,.16666667,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),7.765286,STRETTON-ON-DUNSMORE,.54337901,0,0,5470,1383,,,1,0,2.838207,.0012239902,.25570777,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),4.327757,PRINCETHORPE,,1,0,5366,1331,,,0,0,3.7339032,,,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),9.324539,RYTON ON DUNSMORE,.5103448,1,0,5469,1383,,,1,0,0,.0078431377,.29655173,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),11.316878,WOLSTON,.58394158,0,0,5470,1383,,,1,0,0,0,.25547445,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),8.1347965,BRANDON AND BRETFORD,.82653064,1,1,5574,1383,,0,1,1,4.1967702,0,.14285715,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),7.4424365,CHURCH LAWFORD,.74444443,0,0,5471,1384,,,1,0,2.4218485,0,.21111111,0,0
WARWICKSHIRE,HEMLINGFORD (TAMWORTH DIV),4.498557,POLESWORTH,.44444445,1,0,6091,1538,,0,1,0,2.6834106,0,.18300654,0,0
WARWICKSHIRE,KNIGHTLOW (RUGBY DIV),5.8501,KING'S NEWNHAM,.9130435,0,0,5575,1384,3,,0,0,2.908721,0,.021739131,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),5.9730075,BRINKLOW,.2026578,1,0,5574,1383,,0,1,0,2.7893131,.0063224449,.31893688,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),14.995719,COMBEFIELDS,.77777779,0,0,5574,1383,,,1,0,0,0,.055555556,0,0
WARWICKSHIRE,KNIGHTLOW (KIRBY DIV),11.12449,WALSGRAVE ON SOWE,.27244583,0,0,5677,1435,,,1,0,2.6906152,.00070721359,.15789473,0,0
WARWICKSHIRE,CITY OF COVENTRY,5.562599,WYKEN,.89999998,0,0,5573,1383,,,1,0,0,0,.1,0,0
WARWICKSHIRE,COUNTY OF THE CITY OF COVENTRY,10.806548,FOLESHILL,.079608083,0,0,5677,1435,,,1,0,0,.00028698522,.17513779,0,0
WARWICKSHIRE,COUNTY OF THE CITY OF COVENTRY,3.7346105,STOKE,.27522936,4,0,5573,1383,,,1,0,0,.0035377359,.21100917,0,0
WARWICKSHIRE,CITY OF COVENTRY,3.136258,"COVENTRY, HOLY TRINITY",.079683132,4,5,5572,1382,,1,1,1,8.163003,0,.17520969,0,0
WARWICKSHIRE,CITY OF COVENTRY,1.285686375,EARLSDON,,0,0,5572,1382,,,0,0,0,,,0,0
