STARTcounty,area,pla,latitude,longitude,valordummy,LS_pc_change,pc_change1525_1086,pc_change1525_1066,pc_change1332_1086,pc_change1332_1066,pc_change1086_1066,cutoff1,cutoff2
SHROPSHIRE,18.675068,DUDLESTON,335047.72,338132.16,-.69258142,,,,,,,4,4
SHROPSHIRE,2.282873,ELSON,337822.13,335546.38,-.69258142,,,,,,,4,4
SHROPSHIRE,2.0756725,EASTWICK,338046.84,337372.41,-.69258142,,,,,,,4,4
SHROPSHIRE,3.240164734375,TRENCH,339054.47,337373.16,-.69258142,,,,,,,4,4
SHROPSHIRE,4.813235,SHAVINGTON,362756.34,339347.13,-.69258142,,,,,,,4,4
SHROPSHIRE,4.7332915,NORTHWOOD,340544.88,338253.84,-.69258142,,,,,,,4,4
SHROPSHIRE,2.35433680883789,HAMPTON WOOD,344915.06,338631.78,-.69258142,,,,,,,4,4
SHROPSHIRE,1.664311875,STOCKS,342122.59,336687.19,-.69258142,,,,,,,4,4
SHROPSHIRE,5.806579,ELLESMERE,339984.56,335591.81,1.443785,,-.16540518,-.05233968,,,-.12196293,4,4
SHROPSHIRE,3.4845855,KENWICK,342036.84,330786.84,-.69258142,,,,,,,4,4
SHROPSHIRE,6.271582375,WELSHAMPTON,343628.72,338022.88,-.69258142,-.40523645,,,,,,4,4
SHROPSHIRE,11.950973,IFTON RHYN,332062.22,337054.78,-.69258142,,,,,,,4,4
SHROPSHIRE,7.763942,WESTON RHYN,327705.25,335743.72,-.69258142,,-.16540518,,,,,4,4
SHROPSHIRE,2.45362475,BRON-Y-GARTH,326889.44,336694.91,-.69258142,,,,,,,4,4
SHROPSHIRE,30.0868065,SELATTYN,328944.09,332497.41,-.69258142,,,,,,,4,4
SHROPSHIRE,9.070383,BETTON,368199.28,337047.66,-.69258142,-.20146316,-.13475484,-.048059486,-.14508918,-.17249872,-.11784295,4,4
SHROPSHIRE,4.572788,DAYWALL,329570.91,334531.38,-.69258142,,,,,,,4,4
SHROPSHIRE,4.2537725,EBNAL,331642.5,334652.72,-.69258142,,,,,,,4,4
SHROPSHIRE,1.094151,FERNHILL,331358.59,333053.22,-.69258142,,,,,,,4,4
SHROPSHIRE,1.74886225,HENLLE,332524.34,333277.81,-.69258142,,,,,,,4,4
SHROPSHIRE,1.242192,HINDFORD,333503.72,333004.56,-.69258142,,,,,,,4,4
SHROPSHIRE,1.974085375,OLD MARTON,335036.41,334337.06,-.69258142,,,,,,,4,4
SHROPSHIRE,12.584686,WHITTINGTON,332748.34,330393.94,-.69258142,,-.16540518,,,,,4,4
SHROPSHIRE,2.7701765,BERGHILL,335436.34,330570.03,-.69258142,,,,,,,4,4
SHROPSHIRE,3.88843575,WELSH FRANKTON,336206.13,332178.31,-.69258142,,,,,,,4,4
SHROPSHIRE,2.81495925,HALSTON,334182.53,331574.75,-.69258142,,-.16540518,,,,,4,4
SHROPSHIRE,2.77843225,MARKET DRAYTON,367689.31,334745.56,-.69258142,-.40523645,,,,,,4,4
SHROPSHIRE,5.0820495,HORDLEY,338072.41,329853.41,-.69258142,,-.16540518,,,,,4,4
SHROPSHIRE,4.9886055,BAGLEY,340057.53,326863.53,-.69258142,,,,,,,4,4
SHROPSHIRE,4.240639,HAUGHTON,337800.41,326941.56,-.69258142,,,,,,,4,4
SHROPSHIRE,6.447291,REDNAL,336741.94,328561.09,-.69258142,,,,,,,4,4
SHROPSHIRE,2.65674375,SUTTON,335418.28,326588.63,-.69258142,,,,,,,4,4
SHROPSHIRE,1.69324775,TEDMORE,336603.59,325783.31,-.69258142,,,,,,,4,4
SHROPSHIRE,3.2681255,WEST FELTON,333776.75,325210.91,-.69258142,,,,,,,4,4
SHROPSHIRE,2.88107,SANDFORD,334067.31,323645.59,-.69258142,,,,,,,4,4
SHROPSHIRE,2.034057375,WOOLSTON,332340,324120.59,-.69258142,,-.16540518,,,,,4,4
SHROPSHIRE,1.268908125,TWYFORD,334548.69,326403.06,1.443785,,,,,,,4,4
SOMERSET,12.150772,CLEVEDON,341124.53,170672.42,1.443785,-.15095131,-.12771963,,-.14594899,,,4,4
SOMERSET,4.316,LAVERTON,377401.75,152944.06,-.69258142,-.40523645,-.16540518,,-.17438747,,,4,4
SOMERSET,3.3040185,HARDINGTON,374264.69,152517.36,-.69258142,3.8428862,.46682969,,-.14570609,,,4,4
SOMERSET,15.345117,HEMINGTON,373747.97,154179.08,-.69258142,.11081812,-.12775703,,-.17519864,,,4,4
SOMERSET,3.03008075,WRITHLINGTON,370413.69,154086.11,1.443785,.14725354,-.13572098,,-.18267189,,,4,4
SOMERSET,4.11436925,RADSTOCK,368792.09,154935.97,-.69258142,.13709913,-.11580426,-.021994745,-.16800591,-.12001087,.1143143,4,4
SOMERSET,7.268735,CAMERTON,368706.72,157709.67,-.69258142,.013146533,-.033659931,,-.081155293,,,4,4
SOMERSET,16.00537735742187,MIDSOMER NORTON,366459.25,154580.11,-.69258142,.44743192,-.06731125,,-.158838,,,4,4
SOMERSET,4.623827,TIMSBURY,366605.69,158763.5,-.69258142,,-.13142326,,,,,4,4
SOMERSET,5.332362,HIGH LITTLETON,364175.81,157579.27,-.69258142,-.11594767,-.12746933,,-.15258312,,,4,4
SOMERSET,6.5874765,TICKENHAM,345334.41,171820.64,-.69258142,.2311983,-.096986182,-.016669817,-.16176885,-.11986961,.069844738,4,4
SOMERSET,4.1975965,PAULTON,365450.53,156294.81,-.69258142,.056806576,,,,,,4,4
SOMERSET,4.454239,BINEGAR,363285.06,152045.78,-.69258142,.096452825,,,,,,4,4
SOMERSET,5.845241,STON EASTON,362583.72,153607.02,1.443785,,-.12940703,,-.20355645,,,4,4
SOMERSET,7.856800265625,EMBOROUGH,362956.59,155378.88,-.69258142,,-.094912089,,-.20355645,,,4,4
SOMERSET,5.050654228515625,CHILCOMPTON,364577.41,151649.13,-.69258142,.20211394,-.065849148,,-.1398398,,,4,4
SOMERSET,4.43148,STRATTON-ON-THE-FOSSE,366120.16,150059.5,1.443785,.71499652,,,,,,4,4
SOMERSET,3.17790896875,HOLCOMBE,367323.84,152312.2,-.69258142,-.086484246,,,,,,4,4
SOMERSET,14.355436,KILMERSDON,369089.69,151505.89,-.69258142,.84022969,-.0501853,,-.16759641,,,4,4
SOMERSET,2.42068575,BABINGTON,370133.31,150547.48,1.443785,1.5257841,,,,,,4,4
SOMERSET,14.774974,MELLS,371979.19,149319.03,1.443785,-.40523645,-.16540518,,-.1222425,,,4,4
SOMERSET,11.439417,NAILSEA,345849.75,169827.38,-.69258142,,,,,,,4,4
SOMERSET,5.786474,BUCKLAND DINHAM,374950.06,151111.58,1.443785,.3969889,.038355265,,-.10482665,,,4,4
SOMERSET,3.04053975,GREAT ELM,374970.53,149397.13,-.69258142,,,,,,,4,4
SOMERSET,.5733995625,LITTLE ELM,371071.63,146699.23,-.69258142,,,,,,,4,4
SOMERSET,5.078008,WHATLEY,373415.38,147265.03,-.69258142,-.40523645,-.16540518,,-.13954426,,,4,4
SOMERSET,29.681474,FROME,378137,146227.42,1.443785,.31517461,-.086792096,-.035061792,-.16113953,-.168025,-.078437708,4,4
SOMERSET,7.788503,BERKLEY,380722.13,149782.88,-.69258142,,-.16540518,,,,,4,4
SOMERSET,4.02386,RODDEN,379925.81,147608.25,-.69258142,-.22893612,-.099960424,,-.059263028,,,4,4
SOMERSET,8.3354195,MARSTON BIGOT,376745.59,143053.98,-.69258142,.032247771,,,,,,4,4
SOMERSET,.8870945,MARSTON BIGOT,376650.44,149834.55,-.69258142,,,,,,,4,4
SOMERSET,10.171236,NUNNEY,374194.09,144850,1.443785,-.40523645,-.16540518,,-.16826016,,,4,4
SOMERSET,9.186267000000001,CLOFORD,372259.84,143721.8,-.69258142,.33049381,-.090519711,,-.16399214,,,4,4
SOMERSET,15.638306,WRAXALL,350015.69,172154.63,-.69258142,.50724566,.17405201,,-.058950797,,,4,4
SOMERSET,6.2881525,DOWNHEAD,369577.63,145572.55,-.69258142,,-.06960208,,,,,4,4
SOMERSET,5.788599,LEIGH UPON MENDIP,368980.53,147532.2,1.443785,,-.16540518,,,,,4,4
SOMERSET,8.414199,STOKE LANE,366009.84,147019.53,-.69258142,,,,,,,4,4
SOMERSET,4.3394375,EAST CRANMORE,368485.97,143830.09,-.69258142,.88736647,,,,,,4,4
SOMERSET,7.454422,WEST CRANMORE,367016.94,143440.34,-.69258142,,,,,,,4,4
SOMERSET,14.2252963046875,DOULTING,364495.97,142975.66,-.69258142,.61464882,-.10010467,,-.17866845,,,4,4
SOMERSET,15.317765,SHEPTON MALLET,362253.03,144390.2,1.443785,.54768759,.60238856,,.10963574,,,4,4
SOMERSET,6.264149,ASHWICK,363327.75,148400.11,1.443785,,-.16540518,,,,,4,4
SOMERSET,5.694974,CROSCOMBE,359899.06,145230.59,-.69258142,2.2703309,2.8802114,,.23891377,,,4,4
SOMERSET,4.3522305,DINDER,358596,145538.31,-.69258142,.049218796,,,,,,4,4
SOMERSET,11.879441,BACKWELL,349375.41,168058.28,1.443785,-.02001315,.11309772,,.077466607,,,4,4
SOMERSET,59.477808,ST CUTHBERT OUT,354239.91,144543.95,-.69258142,5.9620924,,,,,,4,4
SOMERSET,2.74869475,ST CUTHBERT IN,354419.03,145983.89,1.443785,2.144439,3.7986562,,.40078193,,,4,4
SOMERSET,.2866134375,ST ANDREW LIBERTY,355335.59,146098.25,-.69258142,,,,,,,4,4
SOMERSET,14.604276,WOOKEY,350655.41,146275.09,1.443785,.69488144,,,,,,4,4
SOMERSET,12.015404,WESTBURY-SUB-MENDIP,349777.34,148901.25,1.443785,.63275546,-.11255832,,-.18376626,,,4,4
SOMERSET,5.4752335,PRIDDY,351814.34,151710.27,1.443785,.17298786,,,,,,4,4
SOMERSET,9.778157999999999,RODNEY STOKE,347980.22,150145.58,-.69258142,,-.1380889,,-.20355645,,,4,4
SOMERSET,3.24411925,NYLAND CUM BATCOMBE,345869.25,150404.78,-.69258142,,-.16540518,,,,,4,4
SOMERSET,28.702874,CHEDDAR,345987.66,153532.77,1.443785,.15006185,-.050871257,,-.12338263,,,4,4
SOMERSET,1.30674475,DRAYCOTT,347584.16,150929.33,1.443785,,,,,,,4,4
SOMERSET,2.56219225,FLAX BOURTON,350802.13,169327.42,-.69258142,,,,,,,4,4
SOMERSET,3.8033665,ROWBERROW,345572.72,157996.86,-.69258142,,,,,,,4,4
SOMERSET,3.192171,SHIPHAM,344096.25,157820.58,1.443785,,,,,,,4,4
SOMERSET,17.175006,WINSCOMBE,341711.63,158128.97,1.443785,-.0070968471,.030076491,,-.012705096,,,4,4
SOMERSET,7.8135565,HUTTON,335075,159241.88,-.69258142,.37230754,-.13764219,,-.18967721,,,4,4
SOMERSET,4.641952,LOCKING,336188.91,160433.95,1.443785,-.40523645,,,,,,4,4
SOMERSET,6.760213,WESTON-SUPER-MARE,332478.47,161640.27,1.443785,.068595596,-.12692016,,-.17198519,,,4,4
SOMERSET,4.42287,UPHILL,332186.03,158875.86,1.443785,,,,,,,4,4
SOMERSET,11.892942,BLEADON,333970.41,157095.11,-.69258142,-.40523645,-.16540518,,-.18073867,,,4,4
SOMERSET,7.1698335,LOXTON,337412.47,156260.09,-.69258142,,-.047464296,,,,,4,4
SOMERSET,8.302745,BARROW GURNEY,352683.22,167653.7,-.69258142,-.22879221,-.134618,,-.13573189,,,4,4
SOMERSET,2.3753838203125,BIDDISHAM,338607.19,154065.5,1.443785,1.1213058,,,,,,4,4
SOMERSET,10.584827,COMPTON BISHOP,340665.59,155018.34,-.69258142,,,,,,,4,4
SOMERSET,1.964267625,AXBRIDGE,342942.19,154914.09,-.69258142,.18512596,,,,,,4,4
SOMERSET,6.231951375,WEARE,340767.97,152664.55,-.69258142,.30792105,-.097941101,,-.16678491,,,4,4
SOMERSET,2.15681775,ALSTON SUTTON,342118.22,151620.38,-.69258142,,,,,,,4,4
SOMERSET,4.202192,CHAPEL ALLERTON,340162.84,150021.38,1.443785,,,,,,,4,4
SOMERSET,1.7452915,STONE ALLERTON,339772.09,150690.91,-.69258142,,,,,,,4,4
SOMERSET,7.4612205,BADGWORTH,338666,152140.58,1.443785,-.064402901,-.021808144,,-.039788898,,,4,4
SOMERSET,12.828304609375,EAST BRENT,337180.28,152312.16,1.443785,.29456624,.05560451,,-.080795445,,,4,4
SOMERSET,8.584241,LYMPSHAM,333974.34,154978.38,1.443785,-.40523645,-.16540518,,-.13774469,,,4,4
SOMERSET,11.753736,DUNDRY,356111.31,166403.83,-.69258142,-.17950462,,,,,,4,4
SOMERSET,4.9008925,BREAN,329975.53,157263.56,-.69258142,.28194454,,,,,,4,4
SOMERSET,9.017307000000001,BERROW,330298.78,153599.06,1.443785,.41210711,,,,,,4,4
SOMERSET,15.824802,BRENT KNOLL,333202.28,151618.17,-.69258142,-.021459011,,,,,,4,4
SOMERSET,15.886493,BURNHAM ON SEA,332571.81,148653.63,1.443785,.16658968,.048131503,,-.058401059,,,4,4
SOMERSET,23.9734417421875,HUNTSPILL,333082.5,146838.58,-.69258142,-.23511088,-.088399738,,-.027611561,,,4,4
SOMERSET,17.60035775,MARK,337691.69,150563.08,-.69258142,,,,,,,4,4
SOMERSET,41.80401825,WEDMORE,343139.91,147194.77,-.69258142,.78489095,.025115371,-.02484034,-.14133029,-.16934241,-.11553577,4,4
SOMERSET,33.8432066171875,MEARE,347861.03,146269.08,1.443785,,-.099107899,,,,,4,4
SOMERSET,15.6830036875,SHAPWICK,342026,143422.39,1.443785,.10770714,.026819037,,-.057888813,,,4,4
SOMERSET,10.57212,ASHCOTT,343643.91,137044.98,1.443785,-.071985207,-.027594676,,-.042812292,,,4,4
SOMERSET,8.998167,WHITCHURCH,360521.81,167831.22,1.443785,-.40523645,,,,,,4,4
SOMERSET,9.202707,WALTON,345894.41,135780.97,1.443785,.29285395,.40971723,,.11668185,,,4,4
SOMERSET,11.6118655625,STREET,348470.44,139309.3,1.443785,1.2138253,,,,,,4,4
SOMERSET,28.068078,GLASTONBURY,350076.22,138882.08,1.443785,1.3387496,.080281697,,-.14879642,,,4,4
SOMERSET,13.4792035,WEST PENNARD,355353.53,138703.25,1.443785,,,,,,,4,4
SOMERSET,6.413221875,NORTH WOOTTON,355759.94,141778.31,-.69258142,-.26172924,.13101391,,.59933537,,,4,4
SOMERSET,23.003157625,PILTON,360539,144547.05,1.443785,.22763865,3.7535419,,2.2034438,,,4,4
SOMERSET,4.524357,PYLLE,361251.81,139001.7,-.69258142,.34881762,,,,,,4,4
SOMERSET,16.571111,EVERCREECH,365056.81,139309.2,-.69258142,1.3967215,.26357085,,-.11101995,,,4,4
SOMERSET,12.990992,BATCOMBE,368634.19,139275.03,1.443785,-.40523645,-.16540518,,-.0010954288,,,4,4
SOMERSET,8.546195000000001,WANSTROW,370692.84,141886.28,-.69258142,.020718671,-.11488263,,-.15745164,,,4,4
SOMERSET,9.534938,BRISLINGTON,361941.31,170639.73,-.69258142,.012650153,,,,,,4,4
SOMERSET,2.70550875,UPTON NOBLE,371252.78,139376.03,-.69258142,,-.084031358,,,,,4,4
SOMERSET,22.048586,WITHAM FRIARY,374685.72,139916.11,1.443785,,-.053607546,,,,,4,4
SOMERSET,5.2779035,YARNFIELD,378324.69,138544.42,1.443785,,-.16540518,,,,,4,4
SOMERSET,11.585987,KILMINGTON,378384.69,136375.2,1.443785,.23977076,2.0727537,-.031503048,1.1452544,-.15552752,-.18193142,4,4
SOMERSET,3.26266875,EASTRIP,374761.44,136580.91,-.69258142,,,,,,,4,4
SOMERSET,8.426023062500001,NORTH BREWHAM,371953.59,137402.55,1.443785,,,,,,,4,4
SOMERSET,10.702479,SOUTH BREWHAM,372698.63,134894.41,-.69258142,,,,,,,4,4
SOMERSET,13.165991,BRUTON,369136.47,134594.91,1.443785,22.682432,1.3146785,.071344301,-.17863744,-.19599974,-.14541858,4,4
SOMERSET,3.04682175,WYKE CHAMPFLOWER,366179.78,134660.08,-.69258142,-.40523645,,,,,,4,4
SOMERSET,4.1965165,LAMYATT,365381.84,135757.56,1.443785,-.16278803,-.0025234197,,.05758626,,,4,4
SOMERSET,4.03976975,BEDMINSTER,358194.19,171533.83,-.69258142,-.40523645,-.16540518,,-.12627514,,,4,4
SOMERSET,12.864176,BEDMINSTER,358200.22,169667.25,-.69258142,,-.16540518,,,,,4,4
SOMERSET,17.20412,LONG ASHTON,354367.72,170581.7,-.69258142,-.11724102,-.032658506,.073715433,-.02438757,.45333308,.28042114,4,4
SOMERSET,17.321918,KEYNSHAM,365305.81,167886.11,1.443785,.12817812,.027165776,2.0855527,-.063226432,5.815475,5.2724557,4,4
SOMERSET,4.996495,MILTON CLEVEDON,366857.31,136936.31,1.443785,-.40523645,-.16540518,,-.09660349,,,4,4
SOMERSET,14.870401,DICHEAT,361960.41,135180.84,1.443785,1.066196,.65940189,,.014333275,,,4,4
SOMERSET,7.8771095,HORNBLOTTON,358562.47,134308.31,-.69258142,.19861972,.24858586,,.062934242,,,4,4
SOMERSET,12.294302,EAST PENNARD,359438.06,137008.97,1.443785,-.045316786,-.02867097,,-.055885103,,,4,4
SOMERSET,2.278321,WEST BRADLEY,355746.31,136778.05,-.69258142,-.084057093,,,,,,4,4
SOMERSET,10.770353,BALTONSBOROUGH,354814.66,134817.92,1.443785,-.40523645,-.16540518,,-.14875881,,,4,4
SOMERSET,18.4349325,BUTLEIGH,351410.75,135062.86,1.443785,.36885819,.068068705,,-.086318322,,,4,4
SOMERSET,11.201277,COMPTON DUNDON,348472.03,132233.63,-.69258142,.45207635,-.014582806,.31272998,-.13517298,.43550861,1.0037054,4,4
SOMERSET,17.027512,HIGH HAM,342804.91,130974.72,-.69258142,.23032181,,,,,,4,4
SOMERSET,3.705065546875,GREINTON,342285.28,135688.69,1.443785,.30205521,.054475386,,-.082715817,,,4,4
SOMERSET,3.60455775,SALTFORD,368490.22,167404.03,-.69258142,.082617283,-.10872106,,-.15839204,,,4,4
SOMERSET,4.41977,MOORLINCH,339696.97,136419,1.443785,.30950221,,,,,,4,4
SOMERSET,9.149030187499999,CATCOTT,340209.69,140914.83,-.69258142,.0086858924,,,,,,4,4
SOMERSET,9.219147124999999,EDINGTON,339138.72,141734.42,-.69258142,-.0377483,1.8769362,,1.9567221,,,4,4
SOMERSET,7.3251114375,CHILTON UPON POLDEN,337811,141637.78,-.69258142,-.10917407,1.64713,,2.1761751,,,4,4
SOMERSET,3.86335475,STAWELL,336577,138237.28,1.443785,-.14948198,-.050942309,,-.029589782,,,4,4
SOMERSET,3.6676455,SUTTON MALLET,337118.69,137151.38,-.69258142,-.085063405,,,,,,4,4
SOMERSET,6.813219359375,CHEDZOY,334336.09,136957.22,-.69258142,-.40523645,-.16540518,,-.059413195,,,4,4
SOMERSET,7.6985735,BAWDRIP,334079.5,139489.02,1.443785,-.40523645,-.16540518,,-.089236543,,,4,4
SOMERSET,5.8889024375,COSSINGTON,336446.06,141188.05,-.69258142,.20628259,,,,,,4,4
SOMERSET,7.2058515,WOOLAVINGTON,334952.25,142026.58,-.69258142,-.074216574,-.061928511,,-.082046203,,,4,4
SOMERSET,4.5571725,KELSTON,370111.94,167106.98,-.69258142,.20765024,,,,,,4,4
SOMERSET,6.5025845,PURITON,332254.13,141834.53,1.443785,-.21753685,-.14340572,,-.15799753,,,4,4
SOMERSET,12.415684,PAWLETT,329064.78,143076.7,-.69258142,,-.16540518,,-.20355645,,,4,4
SOMERSET,16.567028671875,CANNINGTON,325732.63,143018.16,1.443785,-.067372836,-.14484417,.19675161,-.17990118,.90323615,5.7705145,4,4
SOMERSET,1.493910125,IDSTOCK AND BEERE,323645.75,141045.53,-.69258142,-.40523645,-.16540518,,-.13122356,,,4,4
SOMERSET,4.636988,OTTERHAMPTON,324746.5,143457.52,-.69258142,-.40523645,,,,,,4,4
SOMERSET,4.2137311875,STOCKLAND BRISTOL,327022.69,145527.19,-.69258142,-.40523645,-.16540518,-.05233968,-.17502345,-.15668638,.024721192,4,4
SOMERSET,24.93360815625,STOGURSEY,329134.09,148364.61,1.443785,-.40523645,-.16540518,-.05233968,-.17930968,1.6728894,9.6648045,4,4
SOMERSET,7.050350796875,STRINGSTON,318318.22,142220.16,-.69258142,1.4452583,.029262472,.9842968,-.16266519,.63730991,2.4319627,4,4
SOMERSET,2.6759725,LILSTOCK,317713.78,144350.14,-.69258142,-.40523645,,,,,,4,4
SOMERSET,4.14691375,KILTON,316486.53,144021.34,-.69258142,,-.16540518,-.05233968,,,.051533736,4,4
SOMERSET,3.163707,NORTH STOKE,370555.63,168973.28,1.443785,.25327653,,,,,,4,4
SOMERSET,3.394507125,HOLFORD,317877,141014.33,1.443785,,-.16540518,,,,,4,4
SOMERSET,7.09980525,KILVE,314895.44,142908.52,-.69258142,.20184985,,,,,,4,4
SOMERSET,9.697143000000001,EAST QUANTOXHEAD,313224.72,141956.98,-.69258142,-.4017584,-.16471647,,-.12658446,,,4,4
SOMERSET,5.8738235,WEST QUANTOXHEAD,311249.38,141479,-.69258142,-.2422028,-.13579594,,-.13296129,,,4,4
SOMERSET,3.824954,SAMPFORD BRETT,308518.88,140199.61,-.69258142,1.7371119,.13879961,,-.14836134,,,4,4
SOMERSET,14.065596,ST DECUMANS,307442.44,141547.98,1.443785,.88175327,-.10568386,,-.18551885,,,4,4
SOMERSET,21.055304,OLD CLEEVE,303575.81,139169.34,1.443785,.10424656,-.14351906,,-.18685848,,,4,4
SOMERSET,13.0081443125,CARHAMPTON,300064.69,143214.61,-.69258142,.37545475,-.11399695,4.3002057,-.1779601,8.1694155,41.445362,4,4
SOMERSET,6.9263275,RODHUISH,301080.94,139063.91,-.69258142,,-.16540518,,,,,4,4
SOMERSET,11.740707078125,DUNSTER,297963.94,143779.13,1.443785,2.6687489,.21959396,,-.15487286,,,4,4
SOMERSET,16.188115,MINEHEAD,294567.81,146946.25,1.443785,.1305182,-.05177255,,-.12111194,,,4,4
SOMERSET,10.7082395859375,WESTON,373595.34,170327.41,1.443785,.11946227,-.12548396,,-.17398189,,,4,4
SOMERSET,9.072747,SELWORTHY,291777.44,146611.97,1.443785,-.15502012,-.044247258,,-.015338596,,,4,4
SOMERSET,17.3831599375,LUCCOMBE,293320.44,144545.14,1.443785,.396833,-.01660317,.19323713,-.13144213,.25580448,.62500066,4,4
SOMERSET,14.614059,STOKE PERO,286472.66,143089.78,-.69258142,,-.16540518,,,,,4,4
SOMERSET,20.67608625,PORLOCK,289789.34,148163.36,-.69258142,.18871638,.21011396,,.042199884,,,4,4
SOMERSET,5.371383,CULBONE,282531.72,148106.09,-.69258142,,-.16540518,,,,,4,4
SOMERSET,16.64338,OARE,280881.34,146078.44,-.69258142,.19832279,-.032071229,,-.11768565,,,4,4
SOMERSET,83.274584,EXMOOR FOREST,277449.09,139323.88,-.69258142,,-.16540518,,,,,4,4
SOMERSET,23.86826,EXFORD,283954.88,139274.89,-.69258142,.27359185,-.072136387,,-.15014909,,,4,4
SOMERSET,28.592076,CUTCOMBE,291214.44,139415.66,-.69258142,-.075587355,-.039796378,,-.055443589,,,4,4
SOMERSET,12.667057,WOOTTON COURTNEY,293204.41,143049.44,-.69258142,.0034986718,-.1046583,,-.14578588,,,4,4
SOMERSET,2.65233425,LANGRIDGE,373348,169355.95,-.69258142,.019796822,-.063445859,,-.11031079,,,4,4
SOMERSET,8.350436437500001,TIMBERSCOMBE,295768.16,146505.19,-.69258142,,-.091328703,,-.20355645,,,4,4
SOMERSET,14.787421,LUXBOROUGH,297623.06,137745.83,1.443785,.2140341,.01095065,,-.092859894,,,4,4
SOMERSET,7.33929,TREBOROUGH,300400.13,136311.23,-.69258142,,-.16540518,,,,,4,4
SOMERSET,12.4869581171875,NETTLECOMBE,304931.44,137294.22,1.443785,.015115627,-.10616823,-.030062808,-.14877868,-.12445132,-.0015922362,4,4
SOMERSET,3.328129359375,MONKSILVER,308466.91,137610.09,-.69258142,,-.11630329,,,,,4,4
SOMERSET,24.1529948125,STOGUMBER,312790.13,140278.81,1.443785,.1013916,-.11446133,,-.1644699,,,4,4
SOMERSET,5.5280155,BICKNOLLER,311252.91,139205.92,1.443785,.0040557957,,,,,,4,4
SOMERSET,13.098179,CROWCOMBE,313585.22,136308.33,1.443785,2.6225579,.35651019,,-.13655281,,,4,4
SOMERSET,14.914017,OVER STOWEY,317745.88,137498.73,1.443785,-.11179909,-.13795061,-.0092537804,-.16718808,.016480884,.58516836,4,4
SOMERSET,2.82086325,DODINGTON,317241.56,140344.48,-.69258142,,-.16540518,-.05233968,,,.088155717,4,4
SOMERSET,2.29732575,CHARLCOMBE,374898.78,167155.89,1.443785,.070527151,-.12107164,,-.167335,,,4,4
SOMERSET,3.46882575,FIDDINGTON,321731.19,140347.09,1.443785,-.40523645,-.16540518,,-.18017754,,,4,4
SOMERSET,5.423882,CHARLINCH,324541,138486.83,-.69258142,-.40523645,-.16540518,,-.14896083,,,4,4
SOMERSET,10.9279224375,WEMBDON,331077.88,139195.25,1.443785,-.16096416,-.1243815,,-.13827568,,,4,4
SOMERSET,5.4403130625,CHILTON TRINITY,331497.47,141761.42,-.69258142,-.40523645,-.16540518,,-.19358225,,,4,4
SOMERSET,.1197191328125,CHILTON COMMON,329741.88,139895.39,-.69258142,,,,,,,4,4
SOMERSET,15.2702235,BRIDGWATER,331649.5,137298.19,1.443785,-.40523645,-.16540518,,-.088479385,,,4,4
SOMERSET,3.05066075,DURLEIGH,327014.19,136166.48,-.69258142,,-.16540518,,,,,4,4
SOMERSET,5.8843315,ENMORE,323618.97,135185.92,-.69258142,,-.02232934,,-.20355645,,,4,4
SOMERSET,15.688367375,SPAXTON,322293.5,141796.98,-.69258142,.11239798,-.074323371,,-.13516007,,,4,4
SOMERSET,1.5869035,WOOLLEY,374828.09,168553.22,-.69258142,.33862984,,,,,,4,4
SOMERSET,3.518768,AISHOLT,319183.19,135380.08,-.69258142,-.40523645,-.16540518,,-.12996903,,,4,4
SOMERSET,8.2185445,WEST BAGBOROUGH,316324.78,134007.17,-.69258142,-.40523645,-.16540518,-.05233968,-.14128789,-.069653794,.088155717,4,4
SOMERSET,10.301672875,ASHBRITTLE,308097.06,122062.13,1.443785,.33343351,-.05109721,,-.14340435,,,4,4
SOMERSET,11.117414,LYDEARD ST LAWRENCE,312716.28,131762.02,1.443785,3.1265254,-.043736432,,-.19016548,,,4,4
SOMERSET,3.41354825,TOLLAND,310597.91,132127.91,-.69258142,.85507941,.063644432,,-.13291253,,,4,4
SOMERSET,7.2020675,ELWORTHY,309128.34,134182.55,-.69258142,.09404549,-.052322518,,-.11551752,,,4,4
SOMERSET,11.080705,BROMPTON RALPH,308028.75,132255.13,1.443785,-.043919675,-.071517661,,-.10255108,,,4,4
SOMERSET,12.083719,CLATWORTHY,304469.66,132220.2,-.69258142,-.40523645,,,,,,4,4
SOMERSET,10.35461,WITHIEL FLOREY,298741.81,134194.75,-.69258142,.17633191,,,,,,4,4
SOMERSET,16.827222,EXTON,293298.72,135126.89,-.69258142,-.40523645,,,,,,4,4
SOMERSET,3.3466395,SWAINSWICK,375438.59,168889.58,-.69258142,.50086236,,,,,,4,4
SOMERSET,35.756748,WINSFORD,288744.5,135048.27,-.69258142,.13409556,-.078228295,,-.14072604,,,4,4
SOMERSET,14.617116,WITHYPOOL,283105.69,135642.06,1.443785,,,,,,,4,4
SOMERSET,14.52286575,HAWKRIDGE,285486.91,134581.59,-.69258142,,-.16540518,,,,,4,4
SOMERSET,34.937876,DULVERTON,290100,129100.33,1.443785,-.05277187,-.11935347,,-.15276915,,,4,4
SOMERSET,11.531638,BRUSHFORD,290342.56,125156.31,-.69258142,-.11326164,-.12273816,,-.14675339,,,4,4
SOMERSET,35.774824125,KING'S BROMPTON,301114.47,133466.55,1.443785,-.0031482291,1.00661,,.9294607,,,4,4
