name,counterParty,lat,long,L,s,d,total,multi,split,land,tithe,mill,fee,alms,infra,transfer,court,annuity,education,unknown,sum,selected,diocese,town,order,typeHouse,members,year,latitude,longitude,mother hou,nickAdd,NAnetInc,lnInc,survival,bigOrder,smallOrder,bigHouse,smallHouse,rebel,distLond,ladyHouse,ladyInc,county,region,founded,originalFoundation,ID,synProx,incomplete,type
Old Buckenham Priory,Alms (com),52.4911,1.0497,-12,-11,-3,-3015.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,alms
Old Buckenham Priory,Norwich bishop pension,52.6320536802752,1.30120405769052,,-13,-4,-160.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,transfer
Old Buckenham Priory,Gyrston vicar pension,,,,-40,,-480.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,transfer
Old Buckenham Priory,Norwich bishop pension,52.6320536802752,1.30120405769052,,-13,-4,-160.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,transfer
Old Buckenham Priory,Sussex earl to Attylborough for Attylborough,,,,,-9,-9.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Crumwell manor bailiff for Old Buckenham,,,,-2,-0.5,-24.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Curstons in Besthorp bailiff for Curstons,,,,,-3,-3.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Asshewell Thorp bailiff for Hapton,,,,-3,-4,-40.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Sussex Earl's bailiff of Dysse for Burston,,,,,-10,-10.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,New Buckenham bailiff for New Buckenham,,,,,-15,-15.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Norwich bishop's bailiff of Eccles for New Buckenham,,,,-7,-6,-90.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Bury St Edmunds Abbot for Old Buckenham,52.243679,0.718851,,-2,,-24.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Hugh Wilkynson to Kache Vaches for Old Buckenham,,,,-3,-4,-40.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Sacrist of Norwich Cathedral Priory for Rewsale,52.6320536802752,1.30120405769052,,,-12,-12.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Sacrist of Norwich Cathedral Priory for Westbraddenham,52.6320536802752,1.30120405769052,,-3,-4,-40.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,land
Old Buckenham Priory,Edward Grey chief steward,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,fee
Old Buckenham Priory,Hugh Wylkynson receiver,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,fee
Old Buckenham Priory,Robert Kersay bailiff of Burston,,,,-13,-4,-160.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,fee
Old Buckenham Priory,Total income,52.4911,1.0497,131,11,0.25,31572.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,nan
Old Buckenham Priory,Total expenditure,52.4911,1.0497,-23,,-10,-5530.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,nan
Old Buckenham Priory,Net income,52.4911,1.0497,108,10,2.25,26042.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,Old Buckenham,Augustinian,,Canons,1536,52.4911,1.0497,,,108.0,4.682131227,0,1,0,0,1,0,1.525225901,0,0.0,NORFOLK,1,1146.0,,53,0,0,nan
Wendling Abbey,Weasenham,52.759983,0.740459,10,7,8,2492.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,tithe
Wendling Abbey,Wendling,52.68031,0.853609,,55,3.5,663.5,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,tithe
Wendling Abbey,Longham rectory rent and farm (glebe?),52.703955,0.871181,,,23,23.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,tithe
Wendling Abbey,Longham,52.703955,0.871181,,105,6.5,1266.5,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,tithe
Wendling Abbey,Wendling,52.68031,0.853609,22,10,10,5410.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Wendling wood,52.68031,0.853609,,6,8,80.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Wendling court,52.68031,0.853609,,13,4,160.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,court
Wendling Abbey,Scarning manor,52.671438,0.889634,,60,11,731.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Scarning court,52.671438,0.889634,,2,,24.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,court
Wendling Abbey,Poynttors and Northdenhall in Scarning,52.671438,0.889634,,118,8,1424.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Poynttors and Northdenhall court,52.671438,0.889634,,3,4,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,court
Wendling Abbey,Longham Priory with Guntons in Scarning,52.671438,0.889634,,76,4.5,916.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Longham Priory with Guntons court,52.671438,0.889634,,,12,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,court
Wendling Abbey,Tilney manor,52.725452,0.308563,6,,,1440.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Gayton manor,52.743151,0.55593,,76,9,921.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Harpley,52.801412,0.649565,,3,,36.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Shipdham,52.628895,0.894267,,7,,84.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Yaxham,52.655873,0.968428,,3,2,38.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Oxborough,52.582817,0.572404,,13,4,160.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Letton and Risyng,52.61824,0.911095,,12,,144.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Beston and Kempston,52.709415,0.788101,,,19.5,19.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Elme,52.640856,0.173212,,18,,216.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Emneth,52.642334,0.20762,,6,8,80.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Hilborough,52.571603,0.694111,,,8,8.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Brandonfery,,,,2,2,26.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Southery,52.526979,0.389585,,4,,48.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Crychemer,,,,12,,144.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Morton,,,,3,4,40.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Hynghambergh,,,,,12,12.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Burnham Sutton with Ulph,52.943414,0.734711,,,22,22.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Great and Little Framisham,,,,20,11.25,251.25,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Gressenhall,52.711339,0.906805,,7,9,93.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Reymerston,52.614983,0.982332,,26,8,320.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Total income,52.678374,0.86681,72,5,4.5,17344.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,nan
Wendling Abbey,Norwich bishop syn,52.6320536802752,1.30120405769052,,-2,-6,-30.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,1,0,synProx
Wendling Abbey,Norwich archdeacon prox,52.6320536802752,1.30120405769052,,-26,-10.5,-322.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,1,0,synProx
Wendling Abbey,Castle Acre prior pension,52.700666,0.683798,-4,,,-960.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,transfer
Wendling Abbey,Saham chantry pension,52.584382,0.801996,,-66,-8,-800.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,transfer
Wendling Abbey,Bury St Edmunds abbot,52.243679,0.718851,,,-3,-3.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Lord of Gressenhall for Wendlyng,,,,-2,,-24.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Castle Acre prior for Wendlyng,52.700666,0.683798,,-3,-4,-40.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Castle Acre subprior for Wendlyng,52.700666,0.683798,,-2,,-24.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,St Nicholas of Rougholme in Gressenhall for Wendlyng,,,,,-5,-5.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Lord of Sparham for Wendlyng,,,,,-16,-16.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Scarning for Poyntto's,52.671438,0.889634,,,-5,-5.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Bury St Edmunds abbot to East Braddenham for Northendhall,,,,-2,-6.75,-30.75,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Lord of Gressenhall for Alpeskarre,,,,,-19.5,-19.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Richard Southwell lord of Woode Risyng for Longham,,,,-40,,-480.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Laundyche hundred bailiff for Longham,,,,,-1,-1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Lord of Gressenhall for Skernyng,,,,-6,-5.5,-77.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Heirs of Robert of Saham for Skernyng,,,,,-6,-6.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Lord of Skernyng hall for Skernyng hall,,,,,-21,-21.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Sheriff of Norfolk to Shreve Shott for Shreve Shott,,,,,-2,-2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
Wendling Abbey,Bury St Edmunds abbot to East Braddenham and Hunttyngfeld hall for Skernyng,,,,-4,-6.75,-54.75,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Premonstratensian,,Canons,1536,52.678374,0.86681,,,55.0,4.007333185,0,0,1,0,1,0,1.528118291,0,0.0,NORFOLK,1,1265.0,,38,0,0,land
