Grid-cell,Longitude,Latitude,pdsi_1535,pdsi_1536,pdsi_1535x1536,pdsi_avg_1yr,pdsi_ext_1yr,pdsi_avg_2yr,pdsi_ext_2yr,pdsi_avg_3yr,pdsi_ext_3yr,pdsi_avg_5yr,pdsi_ext_5yr,pdsi_avg_10yr,pdsi_ext_10yr,bng_x,bng_y
61,43.25,28.25,0.385,-1.104,-0.42504000000000003,1.104,1.104,0.35950000000000004,0.7445,-0.15099999999999994,0.887,-0.2645999999999999,0.7886,0.8084,1.3350000000000002,5085078.201982345,-1386837.0579036924
62,43.75,28.25,-2.585,-0.574,1.48379,0.574,0.574,1.5795,1.5795,1.7713333333333334,1.7713333333333334,0.3278,1.7977999999999998,0.12679999999999997,1.1061999999999999,5141895.938048283,-1359376.66229696
63,44.25,28.25,1.412,-0.666,-0.940392,0.666,0.666,-0.37299999999999994,1.039,0.12233333333333336,1.0636666666666665,-1.024,1.7356000000000003,-1.0239999999999998,1.7356000000000003,5198842.36594273,-1331366.5821706206
64,44.75,28.25,-0.668,2.164,-1.4455520000000002,-2.164,2.164,-0.748,1.4160000000000001,-1.9140000000000004,2.3593333333333337,-1.4594,1.9258000000000002,-1.4594,1.9258000000000002,5255915.514490325,-1302796.581244794
65,12.75,28.75,3.16,-2.691,-8.50356,2.691,2.691,-0.23450000000000015,2.9255,0.002666666666666521,2.1093333333333333,-0.3766,1.6438000000000001,0.17639999999999995,1.9911999999999999,1848556.0584868456,-2256014.660089022
66,13.25,28.75,0.266,2.013,0.535458,-2.013,2.013,-1.1395,1.1395,-1.5833333333333333,1.5833333333333333,-1.3826,1.3826,-0.37350000000000005,1.3897,1898271.1120872092,-2249605.4879340352
67,13.75,28.75,3.294,-2.831,-9.325314,2.831,2.831,-0.23150000000000004,3.0625,0.024333333333333318,2.220333333333333,-0.3525999999999999,1.6994,0.22590000000000005,2.0803000000000003,1948047.1011290827,-2242963.801940975
68,14.25,28.75,0.061,1.902,0.11602199999999999,-1.902,1.902,-0.9814999999999999,0.9814999999999999,-1.4423333333333332,1.4423333333333332,-1.276,1.276,-0.32500000000000007,1.3501999999999998,1997885.9815160595,-2236087.677520768
69,14.75,28.75,3.169,-3.092,-9.798548,3.092,3.092,-0.03849999999999998,3.1305,0.19433333333333339,2.307,-0.27539999999999987,1.7762,0.3133,2.1452999999999998,2047789.7033281229,-2228975.116816668
70,15.25,28.75,3.175,-3.484,-11.0617,3.484,3.484,0.15450000000000008,3.3295,0.36466666666666675,2.481333333333333,-0.27579999999999993,1.9834,0.3254,2.3156,2097760.2103366433,-2221624.047593692
71,15.75,28.75,3.562,-3.983,-14.187446,3.983,3.983,0.21050000000000013,3.7725,0.4436666666666668,2.8183333333333334,-0.30379999999999996,2.261,0.3714,2.6288000000000005,2147799.439486538,-2214032.3220864814
72,16.25,28.75,3.037,-4.185,-12.709844999999998,4.185,4.185,0.5739999999999998,3.6109999999999998,0.7719999999999999,2.796666666666667,-0.0718,2.213,0.5214999999999999,2.5423,2197909.320343824,-2206197.7158050346
73,16.75,28.75,0.851,-3.411,-2.902761,3.411,3.411,1.28,2.1310000000000002,-0.009000000000000044,2.283,-0.8795999999999999,2.244,0.2217,2.1183000000000005,2248091.7745066723,-2198117.9262977224
74,17.25,28.75,0.999,-0.288,-0.28771199999999997,0.288,0.288,-0.35550000000000004,0.6435,-0.8433333333333334,1.0353333333333332,-0.5966,0.8734,-0.7579,1.2357,2298348.714978029,-2189790.571871008
75,17.75,28.75,0.02,-0.699,-0.01398,0.699,0.699,0.33949999999999997,0.3595,-0.2773333333333333,0.7433333333333333,-0.2992,0.5788,-0.2607,0.8061,2348682.0454977416,-2181213.190265308
76,18.25,28.75,2.943,-4.236,-12.466548,4.236,4.236,0.6464999999999999,3.5895,0.8016666666666666,2.763666666666667,-0.11959999999999997,2.2588,0.3544,2.5098000000000003,2399093.659832058,-2172383.2372863856
77,18.75,28.75,2.776,-4.13,-11.464879999999999,4.13,4.13,0.677,3.453,0.8056666666666666,2.656333333333333,-0.07479999999999994,2.1795999999999998,0.34440000000000004,2.4105999999999996,2449585.441018258,-2163298.0853917343
78,19.25,28.75,2.612,-3.642,-9.512904,3.642,3.642,0.5149999999999999,3.127,0.6493333333333333,2.3906666666666667,-0.15339999999999998,1.9774,0.25739999999999996,2.1856,2500159.2605620567,-2153955.022231372
79,19.75,28.75,,,,,,,,,,,,,,2550816.9775853353,-2144351.2491424894
80,32.25,28.75,-1.526,-1.222,1.864772,1.222,1.222,1.374,1.374,0.775,1.0570000000000002,0.21539999999999998,0.8838000000000001,0.16760000000000003,1.2815999999999999,3849572.389665948,-1809365.4918448396
81,33.75,28.75,-2.327,-1.467,3.4137090000000003,1.467,1.467,1.897,1.897,1.8016666666666665,1.8016666666666665,0.732,1.4300000000000002,0.6516,1.3018,4010210.764182608,-1755162.3778742233
82,34.25,28.75,-2.434,-2.403,5.848902000000001,2.403,2.403,2.4185,2.4185,1.7703333333333333,1.7703333333333333,0.8712,1.2532,0.4216000000000001,1.4392,4064007.887803547,-1736326.997389493
83,35.25,28.75,-0.275,-1.212,0.33330000000000004,1.212,1.212,0.7435,0.7435,1.1406666666666665,1.1406666666666665,0.9558,1.2022,0.3395,0.9729000000000001,4171982.9654786005,-1697466.9779577404
84,35.75,28.75,-0.779,-1.831,1.426349,1.831,1.831,1.305,1.305,1.4023333333333332,1.4023333333333332,0.747,1.2906,1.1979,1.5363,4226162.069027318,-1677429.2093316298
85,40.75,28.75,-2.094,-0.053,0.11098199999999998,0.053,0.053,1.0735,1.0735,1.4126666666666667,1.4126666666666667,0.1276,1.5676,-0.0507,1.0029000000000001,4775029.233301989,-1453063.6255817309
86,41.25,28.75,,,,,,,,,,,,,,4830619.15163029,-1428057.5745600923
87,41.75,28.75,-1.666,0.895,-1.49107,-0.895,0.895,0.38549999999999995,1.2805,0.8596666666666667,1.4563333333333333,0.1868,1.3244,-0.51,1.2656,4886334.301428725,-1402550.9261084946
88,42.25,28.75,-0.293,-1.827,0.535311,1.827,1.827,1.06,1.06,0.7183333333333333,0.7183333333333333,0.29359999999999997,0.8152000000000001,1.1627,1.4235000000000002,4942173.501595563,-1376534.7076575176
89,42.75,28.75,-2.298,-0.129,0.29644200000000004,0.129,0.129,1.2135,1.2135,1.528333333333333,1.528333333333333,0.11159999999999996,1.7224,-0.08610000000000002,1.0928999999999998,4998135.385358338,-1349999.749888585
90,43.25,28.75,-2.692,-0.467,1.2571640000000002,0.467,0.467,1.5795000000000001,1.5795000000000001,1.8259999999999998,1.8259999999999998,0.2758,1.9154,0.0593,1.1808999999999998,5054218.390693396,-1322936.6847512298
91,43.75,28.75,-2.576,-0.548,1.4116480000000002,0.548,0.548,1.562,1.562,1.7193333333333332,1.7193333333333332,0.21119999999999992,1.8519999999999999,0.002699999999999969,1.1333,5110420.750318366,-1295335.943658721
92,44.25,28.75,-2.549,0.007,-0.017843,-0.007,0.007,1.271,1.278,1.6053333333333335,1.61,-0.10880000000000008,2.038,-0.3484999999999999,1.3693,5166740.481243719,-1267187.7558845764
93,44.75,28.75,1.619,-0.784,-1.269296,0.784,0.784,-0.4175,1.2015,0.25266666666666665,1.3319999999999999,-0.9805999999999999,1.9314,-0.9805999999999999,1.9314,5223175.373869759,-1238482.1471842334
94,12.25,29.25,2.674,-2.329,-6.227746000000001,2.329,2.329,-0.17249999999999988,2.5015,0.07600000000000007,1.858666666666667,-0.13579999999999998,1.2966000000000002,0.3207000000000001,1.6811,1791965.874280839,-2205889.9066222957
95,12.75,29.25,-2.817,-0.804,2.2648680000000003,0.804,0.804,1.8105000000000002,1.8105000000000002,1.1183333333333334,1.2956666666666667,1.4302,1.5366,0.9061000000000001,1.6373000000000002,1841359.3441677943,-2199646.580339548
96,13.25,29.25,-1.085,0.238,-0.25822999999999996,-0.238,0.238,0.4235,0.6615,1.7193333333333332,1.8780000000000001,2.2458,2.3409999999999997,1.0059,1.8287,1890809.7252102853,-2193170.404677119
97,13.75,29.25,3.047,-2.795,-8.516365,2.795,2.795,-0.1260000000000001,2.9210000000000003,0.11599999999999995,2.1473333333333335,-0.24880000000000013,1.6068000000000002,0.3030999999999999,1.9853,1940318.8974322607,-2186459.5337640923
98,14.25,29.25,2.964,-2.858,-8.471112,2.858,2.858,-0.052999999999999936,2.911,0.18500000000000005,2.161,-0.187,1.5946000000000002,0.3632999999999999,1.9803000000000002,1989888.7343136007,-2179512.0500564417
99,14.75,29.25,2.666,-2.587,-6.896942,2.587,2.587,-0.03949999999999987,2.6265,0.19200000000000003,1.9693333333333332,-0.09899999999999994,1.3958,0.39480000000000004,1.7774,2039521.1022909784,-2172325.9633022603
100,15.25,29.25,2.622,-2.899,-7.601178,2.899,2.899,0.13850000000000007,2.7605,0.3580000000000001,2.106,-0.012599999999999945,1.491,0.5091000000000001,1.8817,2089217.8602269997,-2164899.2094679116
101,15.75,29.25,,,,,,,,,,,,,,2138980.8588459212,-2157229.649624585
102,16.25,29.25,,,,,,,,,,,,,,2188811.9401341453,-2149315.0687948107
103,16.75,29.25,,,,,,,,,,,,,,2238712.9367036317,-2141153.1747584194
104,17.25,29.25,,,,,,,,,,,,,,2288685.671116256,-2132741.596817502
105,17.75,29.25,0.274,-0.763,-0.20906200000000003,0.763,0.763,0.2445,0.5185,-0.3286666666666667,0.8373333333333334,-0.14320000000000002,0.8368,-0.20680000000000004,1.1094,2338731.955167099,-2124077.8845198564
106,18.25,29.25,2.449,-3.637,-8.907013,3.637,3.637,0.5940000000000001,3.043,0.6926666666666668,2.3253333333333335,-0.07539999999999987,1.941,0.2725,2.1283000000000003,2388853.5891244947,-2115159.5063404953
107,18.75,29.25,2.253,-3.228,-7.272684000000001,3.228,3.228,0.48750000000000004,2.7405,0.6343333333333333,2.1363333333333334,-0.023799999999999953,1.6862,0.4149000000000001,1.9315000000000002,2439052.3609246477,-2105983.8483207184
108,19.25,29.25,1.904,-2.481,-4.723824,2.481,2.481,0.2885,2.1925,0.42733333333333334,1.6966666666666665,0.007200000000000007,1.2672,0.4035,1.5245000000000002,2489330.0453184424,-2096548.2126643257
109,19.75,29.25,2.558,-4.267,-10.914986,4.267,4.267,0.8545000000000003,3.4125,0.9966666666666667,2.702,0.12120000000000015,2.162,0.5612,2.4135999999999997,2539688.4029680374,-2086849.8162905427
110,20.25,29.25,2.479,-4.019,-9.963101,4.019,4.019,0.77,3.249,0.9196666666666667,2.5723333333333334,0.08800000000000008,2.0084000000000004,0.5374,2.2802,2590129.1794906673,-2076885.789343236
111,20.75,29.25,0.118,-2.916,-0.34408799999999995,2.916,2.916,1.399,1.517,1.0586666666666666,1.1373333333333333,0.12540000000000004,1.1922000000000001,0.12269999999999999,1.2645,2640654.1044469974,-2066653.1736560382
112,29.25,29.25,-0.214,0.167,-0.035738,-0.167,0.167,0.023499999999999993,0.1905,-0.45933333333333337,0.602,-0.21800000000000003,0.8024000000000001,0.07700000000000007,1.0966,3514025.2129149986,-1848275.713251741
113,29.75,29.25,-2.15,-0.622,1.3373,0.622,0.622,1.386,1.386,1.3886666666666665,1.3886666666666665,0.06419999999999988,1.6021999999999998,-0.10730000000000009,1.0070999999999999,3566334.428570653,-1832591.6074277023
114,31.75,29.25,-1.283,-0.46,0.59018,0.46,0.46,0.8714999999999999,0.8714999999999999,0.30433333333333334,0.8576666666666667,-0.34880000000000005,1.0459999999999998,-0.08720000000000003,1.5116,3776702.8123098197,-1766363.9260839282
115,33.75,29.25,-1.787,-1.472,2.630464,1.472,1.472,1.6295,1.6295,1.670333333333333,1.670333333333333,0.8076000000000001,1.1968,0.583,1.1584,3988927.0125916107,-1694290.2237168737
116,34.25,29.25,-0.331,-1.218,0.403158,1.218,1.218,0.7745,0.7745,1.1796666666666666,1.1796666666666666,0.9521999999999998,1.2358,0.3249000000000001,0.9855,4042278.8727544565,-1675315.136127633
117,35.25,29.25,-0.924,-2.058,1.901592,2.058,2.058,1.4909999999999999,1.4909999999999999,1.021,1.021,0.6609999999999999,0.6609999999999999,1.1584999999999999,1.1659,4149341.550168056,-1636173.844059662
118,35.75,29.25,-1.551,-1.897,2.942247,1.897,1.897,1.724,1.724,1.0486666666666666,1.25,0.9231999999999999,1.2224,1.1111,1.5703,4203053.160407556,-1615994.7156887525
119,37.25,29.25,-2.722,-1.007,2.7410539999999997,1.007,1.007,1.8645,1.8645,1.9776666666666667,1.9776666666666667,0.6718,1.7014,0.49260000000000004,1.1241999999999999,4364911.797271744,-1552942.570532521
120,40.75,29.25,-2.314,-0.439,1.015846,0.439,0.439,1.3765,1.3765,1.1343333333333334,1.1343333333333334,0.30119999999999997,1.612,-0.08860000000000005,1.7022,4746786.245155775,-1390218.7388867121
121,41.25,29.25,-2.278,-0.123,0.280194,0.123,0.123,1.2005,1.2005,1.507666666666667,1.507666666666667,0.09279999999999995,1.7163999999999997,-0.10490000000000002,1.0943,4801812.451154759,-1365075.2676186985
122,41.75,29.25,-0.102,-1.681,0.171462,1.681,1.681,0.8915000000000001,0.8915000000000001,0.5193333333333333,0.6693333333333333,0.13479999999999998,0.8068,1.0671000000000004,1.4031000000000002,4856953.90796911,-1339432.5640809045
123,42.25,29.25,-1.024,-1.5,1.536,1.5,1.5,1.262,1.262,0.6143333333333333,1.0683333333333334,0.4654,1.1234,0.6704999999999999,1.4707000000000001,4912209.217774027,-1313281.862903887
124,42.75,29.25,-1.751,-0.694,1.2151939999999999,0.694,0.694,1.2225,1.2225,0.9063333333333333,0.9063333333333333,0.24619999999999997,1.2106,0.146,1.4083999999999999,4967576.794987636,-1286614.2125241922
125,43.25,29.25,-2.541,-0.279,0.7089390000000001,0.279,0.279,1.41,1.41,1.6593333333333333,1.6593333333333333,0.08200000000000005,1.9091999999999998,-0.1384,1.2188,5023054.856889824,-1259420.4736660873
126,43.75,29.25,-2.543,-0.333,0.8468190000000001,0.333,0.333,1.4380000000000002,1.4380000000000002,1.6396666666666668,1.6396666666666668,0.03980000000000011,1.9278000000000002,-0.18270000000000003,1.2415,5078641.413838614,-1231691.318016358
127,44.25,29.25,-2.49,-0.211,0.52539,0.211,0.211,1.3505,1.3505,1.609,1.609,0.028800000000000055,1.902,-0.19209999999999997,1.2323,5134334.259072102,-1203417.227114486
128,44.75,29.25,1.744,-0.653,-1.138832,0.653,0.653,-0.5455,1.1985000000000001,0.10200000000000002,1.2646666666666666,-1.1553999999999998,1.9754,-1.1553999999999998,1.9754,5190130.958084338,-1174588.4914822802
129,11.25,29.75,-4.176,0.141,-0.588816,-0.141,0.141,2.0175,2.1585,1.5096666666666667,1.6036666666666666,1.329,1.3854,1.7245000000000004,2.3632999999999997,1686828.82745474,-2161523.6259759087
130,11.75,29.75,-2.679,-1.926,5.1597539999999995,1.926,1.926,2.3024999999999998,2.3024999999999998,1.6986666666666668,1.6986666666666668,1.2678,1.3026,3.1226999999999996,3.1400999999999994,1735851.6629635992,-2155682.1547448062
131,12.25,29.75,-0.762,-1.113,0.848106,1.113,1.113,0.9375,0.9375,-0.49366666666666664,1.7436666666666667,-0.14279999999999998,1.1995999999999998,-0.3949999999999999,1.2904,1784925.7253158835,-2149609.1940624686
132,12.75,29.75,-3.16,0.016,-0.05056,-0.016,0.016,1.572,1.588,0.8306666666666667,1.276,1.2576,1.5248000000000002,0.7943,1.4685000000000001,1834052.8273585066,-2143303.0452482486
133,13.25,29.75,-2.789,-0.624,1.740336,0.624,0.624,1.7065000000000001,1.7065000000000001,0.9696666666666668,1.3056666666666668,1.3081999999999998,1.5097999999999998,0.8857000000000002,1.6441,1883234.7752481918,-2136761.9404146993
134,13.75,29.75,2.924,-3.043,-8.897732,3.043,3.043,0.05950000000000011,2.9835000000000003,0.24700000000000003,2.1963333333333335,-0.3298,1.7957999999999998,0.20809999999999995,2.0755,1932473.367968555,-2129984.0415415745
135,14.25,29.75,2.667,-2.679,-7.144892999999999,2.679,2.679,0.006000000000000005,2.673,0.22633333333333336,2.0043333333333333,-0.11019999999999994,1.4486,0.39490000000000003,1.8171,1981770.3968181803,-2122967.439513445
136,14.75,29.75,,,,,,,,,,,,,,2031127.6448681338,-2115710.1531205312
137,15.25,29.75,,,,,,,,,,,,,,2080546.8863872632,-2108210.1280223653
138,15.75,29.75,-0.047,-0.779,0.036613,0.779,0.779,0.41300000000000003,0.41300000000000003,-0.22933333333333336,0.7799999999999999,-0.2548,0.5852,-0.21199999999999997,0.8141999999999999,2130029.8862335617,-2100465.2356738653
139,16.25,29.75,-0.817,-1.236,1.009812,1.236,1.236,1.0265,1.0265,0.7253333333333334,0.7253333333333334,1.5242,1.5242,1.8626999999999998,1.8626999999999998,2179578.3992098225,-2092473.272213454
140,16.75,29.75,2.687,-2.947,-7.918589,2.947,2.947,0.13000000000000012,2.817,0.3276666666666667,2.1189999999999998,-0.1346,1.6026,0.39020000000000005,1.9396,2229194.1693817037,-2084231.9573128163
141,17.25,29.75,2.726,-4.025,-10.972150000000001,4.025,4.025,0.6495000000000002,3.3755,0.7950000000000003,2.6123333333333334,-0.07139999999999987,2.1158,0.37370000000000003,2.3598999999999997,2278878.929356267,-2075738.9329879205
142,17.75,29.75,2.609,-3.606,-9.408054,3.606,3.606,0.49849999999999994,3.1075,0.6493333333333333,2.388666666666667,-0.13979999999999998,1.9626000000000001,0.30909999999999993,2.1861000000000006,2328634.3995189453,-2066991.7623709256
143,18.25,29.75,2.783,-4.043,-11.251669,4.043,4.043,0.6300000000000001,3.4130000000000003,0.7666666666666667,2.622,-0.10739999999999998,2.1406,0.3224,2.3768000000000002,2378462.2872268297,-2057987.9284426165
144,18.75,29.75,0.235,-1.127,-0.264845,1.127,1.127,0.446,0.681,-0.02866666666666669,0.7799999999999999,-0.21960000000000002,0.6704000000000001,0.6779,1.1229,2428364.2859560447,-2048724.8327250266
145,19.25,29.75,,,,,,,,,,,,,,2478342.0744009144,-2039199.7939339036
146,19.75,29.75,,,,,,,,,,,,,,2528397.315522478,-2029410.046590731
147,20.25,29.75,-1.842,1.503,-2.768526,-1.503,1.503,0.1695000000000001,1.6724999999999999,0.46300000000000013,1.465,0.05940000000000003,1.1074000000000002,0.030399999999999983,1.321,2578531.6555438535,-2019352.7395940125
148,20.75,29.75,-1.871,-1.532,2.866372,1.532,1.532,1.7015,1.7015,1.195,1.195,0.4862,0.9478,0.0593,1.2665000000000002,2628746.722889789,-2009024.9347495637
149,21.25,29.75,,0.607,,-0.607,0.607,-0.607,0.607,-0.607,0.607,-0.607,0.607,-0.607,0.607,2679044.1270676693,-1998423.6052596092
150,21.75,29.75,,,,,,,,,,,,,,2729425.457487074,-1987545.634170484
151,22.25,29.75,-0.188,-0.756,0.142128,0.756,0.756,0.472,0.472,0.6696666666666666,0.6696666666666666,0.3982,0.7758,0.9115000000000002,1.2867000000000002,2779892.2822148995,-1976387.8127788247
152,22.75,29.75,0.7,-4.586,-3.2102,4.586,4.586,1.943,2.6430000000000002,1.0733333333333335,1.984,0.4476000000000001,2.1592,0.9030000000000001,2.3164000000000002,2830446.1466629026,-1964946.8389961396
153,28.25,29.75,1.891,1.146,2.167086,-1.146,1.146,-1.5185,1.5185,-1.6576666666666666,1.6576666666666666,-1.0184,1.0863999999999998,0.03399999999999999,1.4814,3392698.037124982,-1819364.9504838388
154,28.75,29.75,1.108,-0.471,-0.521868,0.471,0.471,-0.31850000000000006,0.7895000000000001,-0.7036666666666666,1.0176666666666667,-0.49379999999999996,0.9262,0.8432000000000001,1.6776,3444406.5436044787,-1804232.1798384907
155,29.25,29.75,-2.71,-0.448,1.21408,0.448,0.448,1.579,1.579,1.7503333333333335,1.7503333333333335,0.06159999999999989,2.0388,-0.17170000000000002,1.3037000000000003,3496219.376167813,-1788764.0124920285
156,29.75,29.75,-1.906,-0.463,0.882478,0.463,0.463,1.1844999999999999,1.1844999999999999,1.207,1.207,-0.009400000000000085,1.4578,-0.16959999999999997,0.9410000000000001,3548137.5786244846,-1772955.6443552847
157,30.25,29.75,-1.555,-0.046,0.07153,0.046,0.046,0.8005,0.8005,0.965,0.965,-0.08920000000000004,1.2471999999999999,-0.2364000000000001,0.8432000000000001,3600162.14171977,-1756802.1486084498
158,31.75,29.75,-1.777,-0.294,0.522438,0.294,0.294,1.0354999999999999,1.0354999999999999,1.1489999999999998,1.1489999999999998,0.04419999999999996,1.3346,-0.10840000000000002,0.8522000000000001,3756883.0432800506,-1706219.739278603
159,33.25,29.75,-2.036,-2.024,4.120864,2.024,2.024,2.0300000000000002,2.0300000000000002,1.4123333333333334,1.4123333333333334,0.7766,1.225,0.7495,1.4407,3914591.1135126413,-1652341.5579504403
160,34.25,29.75,-1.087,-1.277,1.388099,1.277,1.277,1.182,1.182,0.7016666666666667,0.8743333333333334,0.31379999999999997,0.9814,0.5679000000000001,1.2918999999999998,4020286.527692273,-1614516.07048106
161,34.75,29.75,-2.282,-2.301,5.250882000000001,2.301,2.301,2.2915,2.2915,1.2586666666666668,1.7966666666666669,0.3442,1.489,0.4164,1.6794,4073302.579939065,-1595013.340001049
162,35.25,29.75,-2.399,-1.331,3.193069,1.331,1.331,1.865,1.865,1.004,1.4826666666666668,1.01,1.5404,1.1092,1.9152,4126431.25379974,-1575108.959090412
163,41.75,29.75,-1.892,-1.166,2.206072,1.166,1.166,1.529,1.529,1.1323333333333332,1.1323333333333332,0.19659999999999994,1.2926000000000002,0.329,1.4815999999999998,4827279.665025257,-1276663.9749748877
164,42.25,29.75,-2.171,-1.047,2.2730369999999995,1.047,1.047,1.609,1.609,1.2676666666666667,1.2676666666666667,0.3626,1.4762,0.3174,1.6156,4881950.259703417,-1250389.7935917345
165,42.75,29.75,-1.988,-0.876,1.741488,0.876,0.876,1.432,1.432,1.0926666666666667,1.0926666666666667,0.24219999999999997,1.3682,0.18269999999999995,1.5446999999999997,4936722.910936816,-1223600.706700872
166,43.25,29.75,-2.393,-0.216,0.5168879999999999,0.216,0.216,1.3045,1.3045,1.5663333333333334,1.5663333333333334,0.07659999999999996,1.8029999999999997,-0.13180000000000008,1.153,4991595.62696676,-1196287.8066656373
167,43.75,29.75,-2.325,-0.07,0.16275000000000003,0.07,0.07,1.1975,1.1975,1.4796666666666667,1.4796666666666667,-0.04899999999999999,1.8246000000000002,-0.2629,1.2093,5046566.207981519,-1168442.0080871612
168,44.25,29.75,,,,,,,,,,,,,,5101632.236185124,-1140054.047159397
169,44.75,29.75,-0.624,-1.356,0.846144,1.356,1.356,0.99,0.99,0.3453333333333333,0.9746666666666668,0.06700000000000003,1.0954,0.5241,1.5203,5156791.065468277,-1111114.4812756113
170,10.25,30.25,-1.494,-1.112,1.6613280000000001,1.112,1.112,1.303,1.303,0.027000000000000062,1.7103333333333335,-0.7304,1.7728000000000002,0.4591999999999999,1.9186,1582845.294374942,-2116483.443567389
171,10.75,30.25,0.692,-0.761,-0.526612,0.761,0.761,0.03450000000000003,0.7264999999999999,-0.9403333333333332,1.4476666666666667,-1.014,1.4944000000000002,-0.41900000000000004,1.2058,1631508.5260718137,-2111047.495244438
172,11.25,30.25,0.705,-0.551,-0.388455,0.551,0.551,-0.07699999999999996,0.628,-1.0343333333333333,1.4016666666666666,-1.051,1.2714,-0.5303,1.1351,1680217.5871959445,-2105381.1947898925
173,11.75,30.25,0.803,-0.6,-0.4818,0.6,0.6,-0.10150000000000003,0.7015,-0.9653333333333333,1.3653333333333333,-0.9048,1.2647999999999997,-0.46370000000000006,1.1315000000000002,1728974.225878538,-2099482.9862696007
174,12.25,30.25,2.696,-2.031,-5.475576000000001,2.031,2.031,-0.3325,2.3635,-0.9416666666666665,2.295666666666667,-1.543,2.3554000000000004,-0.2546999999999999,2.0244999999999997,1777780.1835004913,-2093351.2467888636
175,12.75,30.25,-3.23,-0.159,0.51357,0.159,0.159,1.6945,1.6945,0.9753333333333333,1.284,1.3808,1.5659999999999998,0.8770000000000001,1.4858000000000002,1826637.194223216,-2086984.285667373
176,13.25,30.25,1.752,-2.519,-4.4132880000000005,2.519,2.519,0.38350000000000006,2.1355,-0.4416666666666667,2.121,-1.4316000000000002,2.4392000000000005,-0.20330000000000004,1.8819000000000004,1875546.984493017,-2080380.3435801726
177,13.75,30.25,2.67,-2.993,-7.9913099999999995,2.993,2.993,0.16149999999999998,2.8315,0.31833333333333336,2.098333333333333,-0.336,1.786,0.13349999999999998,1.9926999999999997,1924511.2725175954,-2073537.5916643322
178,14.25,30.25,-3.004,1.505,-4.52102,-1.505,1.505,0.7495,2.2545,0.09700000000000004,1.9056666666666666,0.5870000000000001,1.6722000000000001,0.28259999999999996,1.6618,1973531.767713131,-2066454.1305910149
179,14.75,30.25,,,,,,,,,,,,,,2022610.170120396,-2059127.9896026107
180,15.25,30.25,,,,,,,,,,,,,,2071748.1697882426,-2051557.1255146167
181,15.75,30.25,,,,,,,,,,,,,,2120947.4461227497,-2043739.4216819522
182,16.25,30.25,2.776,-2.315,-6.4264399999999995,2.315,2.315,-0.23049999999999993,2.5454999999999997,-0.403,1.9463333333333335,-0.5004000000000001,1.4916,-0.22879999999999998,1.8237999999999999,2170209.66720026,-2035672.6869294103
183,16.75,30.25,2.757,-3.701,-10.203657,3.701,3.701,0.472,3.229,0.6349999999999999,2.4730000000000003,-0.17380000000000004,2.0385999999999997,0.3106999999999999,2.2751,2219536.489042444,-2027354.6544459239
184,17.25,30.25,2.703,-2.134,-5.768202,2.134,2.134,-0.2845,2.4185,-0.4493333333333333,1.8719999999999999,-0.5562,1.4242000000000001,-0.2972,1.7291999999999998,2268929.5548514435,-2018782.9806423816
185,17.75,30.25,2.44,-3.291,-8.03004,3.291,3.291,0.4255,2.8655,0.58,2.2066666666666666,-0.10300000000000002,1.775,0.35950000000000004,2.0193000000000003,2318390.494203101,-2009955.2439727155
186,18.25,30.25,,,,,,,,,,,,,,2367920.922196146,-2000868.9437179777
187,18.75,30.25,,,,,,,,,,,,,,2417522.4385551615,-1991521.498733213
188,19.25,30.25,,,,,,,,,,,,,,2467196.626685018,-1981910.2461568662
189,19.75,30.25,,,,,,,,,,,,,,2516945.05267442,-1972032.4400825778
190,20.25,30.25,,,,,,,,,,,,,,2566769.2642460405,-1961885.25019317
191,20.75,30.25,-1.893,1.412,-2.672916,-1.412,1.412,0.24050000000000005,1.6524999999999999,0.4993333333333334,1.4406666666666668,0.0722,1.0917999999999999,0.045599999999999995,1.298,2616670.789650665,-1951465.7603567343
192,21.25,30.25,-0.484,-2.092,1.012528,2.092,2.092,1.288,1.288,0.9156666666666666,0.9156666666666666,0.5038,0.9586,1.4394,1.6667999999999998,2666651.1365026264,-1940770.9671847173
193,21.75,30.25,-2.084,-0.427,0.889868,0.427,0.427,1.2555,1.2555,0.934,0.934,0.3608,0.76,0.020899999999999957,1.2291,2716711.7905537076,-1929797.7785519704
194,22.25,30.25,-2.119,-1.781,3.7739390000000004,1.781,1.781,1.9500000000000002,1.9500000000000002,1.3873333333333333,1.3873333333333333,0.6014,1.0634000000000001,0.1346,1.3904,2766854.214402556,-1918543.0120787742
195,22.75,30.25,,,,,,,,,,,,,,2817079.846136536,-1907003.3935749112
196,23.25,30.25,-1.463,-0.856,1.252328,0.856,0.856,1.1595,1.1595,0.511,1.035,0.5875999999999999,1.6640000000000001,0.23909999999999995,1.9253,2867390.0979028167,-1895175.555445893
197,23.75,30.25,-1.555,-1.005,1.5627749999999998,1.005,1.005,1.2799999999999998,1.2799999999999998,0.608,1.0986666666666667,0.5429999999999999,1.8194000000000004,0.28250000000000003,2.1763,2917786.3544053426,-1883056.0350615655
198,25.25,30.25,-0.641,0.085,-0.054485000000000006,-0.085,0.085,0.278,0.363,0.5466666666666667,0.6033333333333334,-0.3425999999999999,1.3434,0.04340000000000001,1.9183999999999997,3069504.553955813,-1844911.2932374976
